ID,나이,연간소득,주택소유상태,근로기간,대출목적,대출금액,이자율,신용거래기간,target
train_12102,50,19200,임대,2.0,교육,4000,,12,5
train_12103,35,55596,임대,2.0,교육,10800,9.91,8,1
train_12104,24,53000,임대,1.0,부채통합,15000,16.77,2,3
train_12105,28,84000,모기지론,0.0,교육,1000,9.99,10,1
train_12106,26,147996,모기지론,10.0,부채통합,7500,8.0,3,0
train_12107,32,168000,임대,5.0,교육,25000,15.27,6,2
train_12108,27,45000,임대,1.0,교육,7000,7.49,9,0
train_12109,29,31836,임대,2.0,교육,6400,14.96,5,3
train_12110,37,48000,모기지론,4.0,주택개선,7000,7.9,15,0
train_12111,39,52000,임대,2.0,투자,4500,11.99,11,1
train_12112,22,44000,임대,3.0,부채통합,12000,11.86,2,1
train_12113,29,100000,임대,0.0,교육,5000,12.23,8,2
train_12114,37,29000,임대,,개인사업,6725,8.88,16,1
train_12115,28,35000,소유,2.0,개인사업,13250,16.89,7,3
train_12116,33,37440,임대,5.0,개인사업,4400,11.71,10,1
train_12117,22,60000,임대,4.0,교육,20000,7.88,3,0
train_12118,29,127000,모기지론,1.0,개인사업,24250,11.36,8,1
train_12119,29,280000,모기지론,6.0,의료,15000,12.99,6,2
train_12120,34,16800,소유,0.0,개인사업,1600,13.72,5,2
train_12121,23,50400,임대,3.0,교육,5000,10.38,2,1
train_12122,25,57500,모기지론,5.0,주택개선,12275,,3,2
train_12123,22,40000,임대,0.0,개인사업,11575,,3,0
train_12124,23,76000,모기지론,7.0,부채통합,20000,,4,0
train_12125,34,36129,임대,3.0,부채통합,1800,14.22,9,2
train_12126,21,53000,임대,3.0,교육,3000,,4,3
train_12127,22,32000,임대,1.0,교육,4800,13.61,4,2
train_12128,36,45000,임대,14.0,부채통합,6000,9.99,12,1
train_12129,32,35000,모기지론,2.0,개인사업,6075,13.49,9,2
train_12130,24,130000,임대,7.0,부채통합,24000,11.49,3,1
train_12131,27,207182,모기지론,11.0,투자,22000,10.62,5,1
train_12132,26,77368,임대,1.0,투자,15000,10.0,3,1
train_12133,22,33000,임대,1.0,의료,1400,14.27,3,2
train_12134,30,91644,모기지론,14.0,투자,5000,11.03,7,2
train_12135,35,24996,임대,0.0,투자,5000,8.49,6,0
train_12136,32,130000,모기지론,0.0,교육,12000,8.59,5,0
train_12137,25,35280,임대,3.0,부채통합,10375,14.27,4,2
train_12138,25,48000,임대,2.0,투자,8000,10.59,4,1
train_12139,41,38200,임대,4.0,의료,8875,19.03,11,4
train_12140,27,46800,모기지론,3.0,투자,6500,12.87,6,2
train_12141,25,58000,임대,6.0,투자,18000,,4,2
train_12142,22,34500,임대,3.0,교육,12000,14.84,2,3
train_12143,24,24996,임대,0.0,교육,4000,9.45,2,1
train_12144,28,36000,임대,2.0,주택개선,7500,10.39,9,1
train_12145,28,60000,모기지론,12.0,부채통합,16800,12.61,7,2
train_12146,25,25000,임대,4.0,부채통합,8500,11.26,2,1
train_12147,25,60000,임대,9.0,개인사업,2500,8.63,3,0
train_12148,30,78000,모기지론,2.0,교육,10800,10.36,9,1
train_12149,34,38000,모기지론,12.0,부채통합,12775,9.91,5,1
train_12150,27,50000,임대,0.0,주택개선,8000,7.9,9,0
train_12151,29,21000,임대,7.0,교육,6000,12.42,6,1
train_12152,31,118320,임대,1.0,주택개선,24250,12.53,5,1
train_12153,24,85000,모기지론,2.0,주택개선,7500,,2,1
train_12154,27,70000,임대,3.0,의료,20000,,5,2
train_12155,24,112000,모기지론,8.0,개인사업,3500,5.42,4,0
train_12156,33,31000,소유,0.0,투자,2500,8.38,9,0
train_12157,26,62050,임대,6.0,의료,30000,17.99,2,4
train_12158,24,70000,임대,8.0,부채통합,8000,11.71,3,1
train_12159,22,75000,모기지론,3.0,개인사업,5600,8.0,2,0
train_12160,22,82000,모기지론,3.0,개인사업,8300,11.46,3,1
train_12161,24,60000,모기지론,8.0,의료,17000,7.49,2,0
train_12162,24,74000,모기지론,6.0,의료,5000,12.21,2,1
train_12163,24,56000,소유,8.0,투자,2000,6.99,3,0
train_12164,23,75000,임대,4.0,의료,15000,,3,1
train_12165,25,57000,소유,5.0,개인사업,12000,13.23,3,2
train_12166,22,125000,임대,3.0,의료,18000,14.79,3,2
train_12167,24,37000,모기지론,3.0,의료,6075,5.99,3,0
train_12168,23,57600,모기지론,6.0,부채통합,4000,5.42,2,0
train_12169,28,140000,소유,1.0,교육,17600,12.42,6,1
train_12170,22,24000,소유,2.0,개인사업,3000,13.61,2,2
train_12171,31,53000,모기지론,2.0,의료,7200,10.37,8,1
train_12172,25,24000,모기지론,,부채통합,5800,5.99,3,0
train_12173,24,54000,임대,3.0,의료,8000,8.07,4,0
train_12174,23,42000,임대,2.0,교육,12000,10.65,4,1
train_12175,24,180000,임대,8.0,교육,18000,18.64,4,4
train_12176,29,32400,임대,5.0,투자,10275,6.62,8,0
train_12177,32,53500,임대,1.0,개인사업,4200,13.98,10,2
train_12178,23,85000,모기지론,7.0,투자,25000,10.36,4,1
train_12179,34,52809,임대,18.0,투자,13000,10.62,9,1
train_12180,24,47000,모기지론,1.0,교육,8500,,4,1
train_12181,22,30000,모기지론,4.0,교육,5000,11.89,4,1
train_12182,22,40058,모기지론,5.0,투자,6000,9.91,2,1
train_12183,53,55000,임대,1.0,주택개선,9500,5.42,26,0
train_12184,23,65000,임대,0.0,투자,7000,10.71,2,1
train_12185,23,39000,임대,7.0,의료,6000,14.09,3,3
train_12186,36,50000,임대,6.0,투자,7200,13.98,17,2
train_12187,30,85000,임대,4.0,주택개선,7000,8.9,5,0
train_12188,21,151000,모기지론,5.0,투자,8000,11.12,2,1
train_12189,26,140000,임대,2.0,부채통합,6000,11.36,4,1
train_12190,23,82000,모기지론,5.0,개인사업,5000,16.77,3,3
train_12191,23,105000,임대,7.0,개인사업,7200,11.71,4,1
train_12192,30,65004,모기지론,6.0,개인사업,7100,8.0,10,0
train_12193,26,55000,임대,2.0,교육,14000,9.99,4,1
train_12194,26,83000,모기지론,1.0,개인사업,17000,10.25,3,1
train_12195,25,33000,임대,0.0,부채통합,1000,7.29,4,0
train_12196,22,45000,소유,7.0,교육,6000,6.76,2,0
train_12197,23,32004,임대,3.0,교육,12300,,3,2
train_12198,22,65000,임대,1.0,교육,12000,8.94,4,0
train_12199,22,41000,임대,7.0,개인사업,4000,7.51,3,0
train_12200,26,40000,임대,10.0,개인사업,6925,15.99,4,3
train_12201,22,35000,임대,2.0,의료,5000,11.71,2,1
train_12202,24,115154,임대,8.0,주택개선,3000,14.27,2,2
train_12203,29,72000,모기지론,12.0,부채통합,12000,15.62,9,3
train_12204,24,37000,임대,8.0,교육,10500,,4,3
train_12205,44,61000,임대,7.0,개인사업,10000,15.96,15,2
train_12206,31,95000,모기지론,5.0,부채통합,15000,11.14,9,1
train_12207,27,40000,임대,11.0,부채통합,20000,6.91,8,0
train_12208,25,100000,모기지론,9.0,개인사업,17600,10.59,3,1
train_12209,26,36000,모기지론,1.0,주택개선,4500,10.59,2,1
train_12210,24,99996,임대,0.0,주택개선,20000,14.22,3,2
train_12211,21,27600,소유,3.0,교육,1000,15.27,2,2
train_12212,43,55000,소유,17.0,투자,2000,12.53,11,1
train_12213,21,19200,임대,0.0,개인사업,6000,9.88,2,1
train_12214,23,47004,임대,3.0,교육,4000,12.53,4,2
train_12215,29,32400,임대,11.0,주택개선,5800,5.79,5,0
train_12216,36,38795,모기지론,,주택개선,2000,,13,1
train_12217,27,39480,모기지론,2.0,교육,7200,13.79,7,2
train_12218,33,18996,임대,5.0,부채통합,3250,16.32,7,3
train_12219,22,50000,임대,6.0,교육,11400,17.58,4,3
train_12220,21,27700,임대,5.0,개인사업,4800,6.62,4,0
train_12221,32,114000,임대,17.0,주택개선,6000,10.37,5,1
train_12222,24,25800,임대,0.0,의료,6000,7.14,4,0
train_12223,26,111000,모기지론,10.0,의료,5000,5.79,3,0
train_12224,40,44940,임대,2.0,교육,9000,8.94,13,0
train_12225,26,30000,소유,5.0,투자,5000,,4,0
train_12226,22,33000,임대,1.0,교육,5000,10.25,2,1
train_12227,32,54000,모기지론,4.0,의료,12000,15.27,6,2
train_12228,31,65000,모기지론,15.0,의료,8000,11.49,5,1
train_12229,22,32000,임대,7.0,의료,14000,12.23,3,2
train_12230,23,57664,모기지론,4.0,교육,10000,6.62,4,0
train_12231,21,111016,임대,5.0,개인사업,12000,13.11,2,2
train_12232,22,24000,소유,5.0,의료,8000,9.91,2,1
train_12233,23,32000,임대,3.0,부채통합,20000,12.61,4,3
train_12234,25,65000,임대,2.0,교육,10000,13.79,3,2
train_12235,34,52000,모기지론,15.0,개인사업,8000,11.14,7,1
train_12236,48,66000,모기지론,5.0,주택개선,12475,6.62,11,0
train_12237,27,105000,모기지론,9.0,개인사업,24000,6.17,6,0
train_12238,24,80000,모기지론,8.0,교육,7500,8.63,4,0
train_12239,24,45000,임대,0.0,의료,5000,7.88,3,0
train_12240,33,68508,임대,17.0,의료,7000,8.0,6,0
train_12241,22,49000,모기지론,6.0,교육,10000,8.0,2,0
train_12242,31,115000,모기지론,4.0,투자,6500,13.98,9,2
train_12243,44,80000,모기지론,3.0,부채통합,15000,13.11,16,2
train_12244,22,47000,임대,2.0,의료,6000,5.42,3,0
train_12245,41,62000,임대,3.0,의료,7500,11.36,16,1
train_12246,30,44208,임대,1.0,의료,7600,7.74,8,0
train_12247,28,60000,임대,4.0,주택개선,10000,6.54,9,0
train_12248,28,127500,모기지론,5.0,의료,20000,17.04,8,4
train_12249,23,57744,모기지론,7.0,개인사업,2500,10.37,2,1
train_12250,25,33000,임대,3.0,투자,10000,7.51,4,0
train_12251,22,43200,소유,6.0,교육,6000,7.68,3,0
train_12252,26,51996,임대,8.0,의료,8400,13.99,2,2
train_12253,21,53000,임대,5.0,교육,10000,7.51,4,0
train_12254,27,42000,임대,7.0,부채통합,5000,5.42,5,0
train_12255,31,146000,모기지론,12.0,교육,2500,16.7,9,4
train_12256,40,46000,모기지론,5.0,주택개선,10000,7.9,14,0
train_12257,28,100000,모기지론,0.0,교육,3950,,5,0
train_12258,25,60000,모기지론,9.0,투자,12000,10.99,2,1
train_12259,22,31221,임대,4.0,교육,7000,11.83,4,1
train_12260,35,16800,임대,0.0,주택개선,3000,5.42,7,0
train_12261,26,34000,임대,6.0,부채통합,6000,12.69,4,1
train_12262,42,82500,임대,3.0,부채통합,2575,6.76,11,0
train_12263,32,60000,임대,16.0,의료,5000,7.29,9,0
train_12264,27,53004,모기지론,10.0,교육,5600,11.86,6,1
train_12265,31,123000,모기지론,7.0,의료,15000,6.91,7,0
train_12266,26,45000,모기지론,9.0,투자,10000,16.89,4,3
train_12267,22,48000,임대,0.0,부채통합,14400,13.49,2,2
train_12268,23,98280,모기지론,7.0,교육,9400,6.62,3,0
train_12269,21,42000,모기지론,1.0,부채통합,2500,7.29,4,0
train_12270,28,120000,모기지론,3.0,의료,14500,5.42,8,0
train_12271,26,55000,임대,0.0,교육,4000,6.92,4,0
train_12272,23,85596,모기지론,5.0,투자,6000,10.0,2,1
train_12273,23,41000,모기지론,7.0,교육,6000,6.03,4,0
train_12274,25,24000,임대,3.0,부채통합,6250,13.72,3,2
train_12275,34,120602,모기지론,4.0,의료,20000,14.79,8,2
train_12276,22,30000,임대,1.0,부채통합,15000,15.27,4,2
train_12277,33,55000,모기지론,7.0,투자,3500,10.65,10,1
train_12278,23,34000,임대,1.0,교육,15000,11.71,4,1
train_12279,34,69996,임대,13.0,의료,32000,10.99,8,1
train_12280,32,25200,임대,0.0,개인사업,5000,7.91,5,0
train_12281,25,25000,임대,5.0,주택개선,3450,11.99,4,1
train_12282,25,81600,임대,2.0,교육,5600,5.99,4,0
train_12283,23,102000,모기지론,4.0,교육,20000,,3,1
train_12284,38,55000,모기지론,16.0,교육,11700,7.66,15,0
train_12285,25,115000,모기지론,9.0,투자,19000,13.49,4,2
train_12286,23,24000,임대,0.0,개인사업,5500,13.99,4,2
train_12287,29,28800,임대,2.0,교육,7225,6.92,7,0
train_12288,24,50000,모기지론,8.0,부채통합,3000,13.47,3,2
train_12289,27,160000,모기지론,12.0,의료,1500,11.78,6,2
train_12290,34,70000,임대,1.0,교육,6000,11.89,5,1
train_12291,22,55000,모기지론,5.0,교육,11100,16.77,2,3
train_12292,25,60000,임대,9.0,교육,20000,,3,1
train_12293,24,160000,모기지론,3.0,투자,20000,16.0,3,3
train_12294,41,40000,모기지론,5.0,의료,1500,10.36,16,1
train_12295,25,111996,임대,9.0,개인사업,24250,,3,3
train_12296,29,70000,임대,0.0,개인사업,4000,10.99,5,1
train_12297,25,45600,임대,6.0,부채통합,5000,,2,2
train_12298,27,34000,소유,1.0,교육,16750,10.59,6,1
train_12299,27,50000,임대,3.0,의료,16000,,5,2
train_12300,27,107000,모기지론,2.0,교육,10800,9.63,5,0
train_12301,22,48000,모기지론,6.0,교육,9925,9.63,3,0
train_12302,22,88812,모기지론,6.0,교육,29000,15.65,2,3
train_12303,23,100080,모기지론,7.0,개인사업,20600,12.53,4,1
train_12304,37,25000,임대,5.0,의료,10000,16.29,11,3
train_12305,24,15600,임대,3.0,의료,4000,16.32,2,4
train_12306,23,31000,모기지론,6.0,교육,18500,,4,1
train_12307,26,121000,임대,2.0,교육,2500,7.66,4,0
train_12308,24,60000,임대,7.0,개인사업,8400,6.17,3,0
train_12309,45,45000,모기지론,20.0,개인사업,15625,8.9,13,0
train_12310,34,30000,소유,3.0,주택개선,8875,14.27,8,2
train_12311,26,93000,임대,7.0,주택개선,9800,10.25,4,1
train_12312,24,69996,모기지론,5.0,투자,12000,,2,0
train_12313,26,38400,임대,0.0,의료,12000,5.99,2,0
train_12314,37,92000,임대,0.0,투자,21000,11.63,15,1
train_12315,25,84000,임대,2.0,투자,6000,8.94,2,0
train_12316,31,30372,임대,2.0,개인사업,20200,14.74,5,3
train_12317,25,113000,임대,7.0,의료,25000,12.73,4,2
train_12318,24,40000,임대,0.0,의료,3600,10.59,4,1
train_12319,22,78000,임대,6.0,부채통합,21600,11.26,3,1
train_12320,29,65000,모기지론,7.0,의료,7000,,5,1
train_12321,30,9600,임대,,개인사업,1800,5.99,8,0
train_12322,22,35000,모기지론,6.0,교육,3500,11.48,4,1
train_12323,25,154000,모기지론,4.0,개인사업,12225,7.49,4,0
train_12324,39,61000,모기지론,3.0,투자,14000,16.29,17,3
train_12325,24,68000,임대,2.0,투자,8400,7.88,3,0
train_12326,24,60000,임대,0.0,개인사업,25000,10.99,3,1
train_12327,22,26400,임대,0.0,투자,10000,13.49,3,2
train_12328,22,35325,임대,2.0,주택개선,6500,15.95,2,3
train_12329,25,124000,소유,9.0,의료,2000,,4,1
train_12330,25,75000,모기지론,9.0,부채통합,9600,5.42,4,0
train_12331,39,11820,임대,,의료,1500,11.11,11,1
train_12332,22,66614,모기지론,6.0,의료,11000,17.99,2,4
train_12333,37,60000,모기지론,4.0,부채통합,12000,12.73,15,2
train_12334,23,21600,소유,2.0,투자,6000,12.68,4,2
train_12335,23,54008,임대,5.0,부채통합,7000,9.91,3,1
train_12336,31,42000,임대,1.0,투자,20000,13.57,6,2
train_12337,26,65004,임대,7.0,부채통합,20000,11.99,2,1
train_12338,22,49536,모기지론,6.0,부채통합,5200,6.62,2,0
train_12339,35,65000,모기지론,,부채통합,6500,5.42,7,0
train_12340,23,34992,모기지론,4.0,교육,22550,15.96,3,5
train_12341,44,37000,임대,0.0,개인사업,3500,12.87,13,2
train_12342,25,55000,모기지론,9.0,의료,15000,7.88,2,0
train_12343,22,47952,모기지론,,투자,15000,6.17,4,0
train_12344,25,100000,모기지론,9.0,교육,15000,7.88,2,0
train_12345,24,82800,모기지론,0.0,투자,12500,,3,1
train_12346,33,126000,모기지론,17.0,주택개선,9500,5.42,7,0
train_12347,21,33009,소유,5.0,투자,12000,11.48,4,1
train_12348,37,108000,임대,0.0,주택개선,20000,16.32,15,4
train_12349,24,50112,소유,,개인사업,1000,5.42,2,0
train_12350,27,15600,임대,11.0,주택개선,2800,10.65,5,1
train_12351,37,68480,임대,2.0,주택개선,3600,15.23,15,2
train_12352,24,65000,모기지론,3.0,부채통합,7000,13.61,3,2
train_12353,25,30000,모기지론,4.0,부채통합,6500,14.27,3,2
train_12354,38,40000,임대,15.0,개인사업,10000,16.29,12,3
train_12355,25,38400,임대,2.0,교육,4000,12.53,4,1
train_12356,31,78000,임대,10.0,의료,25000,10.75,8,1
train_12357,28,43680,임대,3.0,교육,4475,15.27,8,2
train_12358,21,4080,임대,0.0,교육,1400,11.86,4,1
train_12359,24,44000,모기지론,,의료,4000,,3,0
train_12360,24,72000,소유,,교육,16000,12.42,2,1
train_12361,22,55000,소유,6.0,의료,4800,11.99,2,1
train_12362,22,60000,임대,5.0,개인사업,9000,5.99,4,0
train_12363,32,86496,임대,6.0,주택개선,12000,11.71,9,1
train_12364,29,50000,임대,11.0,교육,5000,10.37,5,1
train_12365,23,50000,모기지론,4.0,교육,20000,10.62,4,1
train_12366,25,85000,모기지론,9.0,부채통합,7350,5.79,4,0
train_12367,31,26010,모기지론,2.0,개인사업,6500,9.99,9,1
train_12368,30,105000,모기지론,5.0,교육,20000,11.83,5,1
train_12369,24,87000,임대,0.0,개인사업,1000,13.99,4,2
train_12370,28,94000,임대,3.0,교육,3700,7.9,9,0
train_12371,31,32000,임대,0.0,주택개선,4500,11.14,9,1
train_12372,32,35000,임대,2.0,개인사업,5500,11.49,7,1
train_12373,24,31200,소유,8.0,개인사업,10000,12.18,2,1
train_12374,27,48100,모기지론,1.0,투자,20000,11.89,10,1
train_12375,34,12996,임대,0.0,의료,1500,9.25,7,1
train_12376,36,45600,모기지론,6.0,투자,10000,13.49,15,2
train_12377,22,50364,모기지론,6.0,교육,6000,6.03,3,0
train_12378,33,96000,모기지론,11.0,부채통합,15000,14.62,10,3
train_12379,22,55500,모기지론,6.0,의료,3000,7.37,2,0
train_12380,22,43000,소유,5.0,투자,3500,11.49,3,1
train_12381,22,42500,임대,1.0,교육,9600,11.22,2,2
train_12382,27,40000,모기지론,7.0,주택개선,14675,12.69,10,1
train_12383,25,79200,모기지론,1.0,개인사업,11200,14.79,3,2
train_12384,24,36000,임대,6.0,의료,15250,15.95,2,4
train_12385,33,35000,소유,4.0,투자,10000,8.49,5,0
train_12386,30,49200,모기지론,12.0,교육,15025,6.03,8,0
train_12387,23,36000,모기지론,6.0,개인사업,14000,12.99,3,2
train_12388,23,25000,소유,,의료,4000,15.27,4,2
train_12389,25,96000,모기지론,4.0,투자,10925,12.69,4,1
train_12390,25,55000,임대,0.0,교육,6400,10.71,3,1
train_12391,25,75996,모기지론,9.0,의료,9000,7.74,3,0
train_12392,28,110000,모기지론,0.0,주택개선,6000,10.65,8,1
train_12393,30,54000,임대,1.0,교육,16000,17.99,10,4
train_12394,32,66725,임대,4.0,의료,15000,,5,1
train_12395,22,50000,임대,6.0,의료,9500,6.99,2,0
train_12396,35,62000,모기지론,0.0,교육,9475,6.03,5,0
train_12397,22,55000,모기지론,7.0,의료,13500,9.67,2,1
train_12398,25,68250,모기지론,3.0,교육,17000,,3,0
train_12399,30,33736,임대,5.0,의료,13600,13.57,9,2
train_12400,25,43000,임대,9.0,의료,1200,8.49,2,0
train_12401,30,55840,임대,6.0,의료,6000,10.25,5,1
train_12402,24,50000,모기지론,7.0,투자,7500,11.71,4,1
train_12403,38,85900,임대,6.0,부채통합,10000,12.53,13,1
train_12404,21,16200,임대,3.0,교육,1200,7.49,3,0
train_12405,24,46000,임대,8.0,개인사업,13000,10.99,3,1
train_12406,34,33000,임대,3.0,의료,8875,7.66,7,0
train_12407,24,39996,임대,8.0,부채통합,12000,12.69,3,1
train_12408,23,45000,임대,7.0,교육,10000,6.62,4,0
train_12409,23,41000,임대,5.0,교육,4200,14.54,3,3
train_12410,23,66000,모기지론,8.0,교육,8750,9.99,2,1
train_12411,35,110000,모기지론,3.0,주택개선,10000,8.59,6,0
train_12412,22,60000,임대,6.0,개인사업,8000,11.14,3,1
train_12413,25,65454,모기지론,9.0,부채통합,8400,11.99,2,1
train_12414,23,30000,임대,3.0,개인사업,10000,11.14,2,1
train_12415,24,78300,임대,0.0,주택개선,5000,7.74,3,0
train_12416,28,54000,임대,11.0,부채통합,10000,16.02,8,3
train_12417,26,19200,소유,7.0,개인사업,4500,7.88,3,0
train_12418,23,31800,임대,7.0,개인사업,9600,13.48,3,2
train_12419,25,44000,모기지론,5.0,투자,4000,5.79,4,0
train_12420,25,75000,임대,4.0,주택개선,30000,16.89,4,3
train_12421,25,24996,임대,1.0,개인사업,4200,14.26,2,2
train_12422,22,50400,모기지론,0.0,투자,12000,7.9,3,0
train_12423,27,33600,소유,1.0,개인사업,21250,8.88,6,1
train_12424,22,65000,임대,3.0,교육,5000,11.49,3,1
train_12425,22,75000,모기지론,6.0,개인사업,8000,15.99,4,3
train_12426,23,32535,임대,6.0,개인사업,4000,,2,1
train_12427,23,45000,임대,4.0,개인사업,20000,10.25,2,1
train_12428,36,77000,모기지론,2.0,교육,10000,16.35,13,4
train_12429,23,140000,소유,6.0,교육,16400,15.96,2,2
train_12430,32,90000,임대,0.0,투자,3025,,5,2
train_12431,30,270000,모기지론,7.0,주택개선,35000,19.69,8,4
train_12432,30,50000,임대,0.0,주택개선,10000,10.36,7,1
train_12433,39,48000,임대,0.0,투자,10000,13.22,16,2
train_12434,24,75000,임대,5.0,투자,8000,15.37,3,3
train_12435,21,36450,임대,0.0,교육,6000,8.63,3,0
train_12436,24,91800,소유,8.0,의료,10000,19.29,2,4
train_12437,31,34800,임대,7.0,부채통합,11200,13.23,7,2
train_12438,38,60000,임대,0.0,투자,16000,13.22,14,2
train_12439,25,78000,임대,0.0,개인사업,12000,14.09,3,3
train_12440,23,75000,모기지론,7.0,개인사업,8000,7.49,4,0
train_12441,24,98000,모기지론,2.0,개인사업,5000,13.22,3,2
train_12442,33,60000,모기지론,1.0,투자,17000,16.07,5,3
train_12443,28,150000,모기지론,6.0,투자,10000,8.07,8,0
train_12444,29,71500,모기지론,3.0,부채통합,6000,9.63,10,1
train_12445,24,133000,소유,4.0,투자,4000,7.4,3,0
train_12446,26,26000,임대,2.0,개인사업,7500,12.18,2,1
train_12447,26,45000,임대,3.0,개인사업,8000,15.33,4,3
train_12448,23,75000,소유,0.0,교육,5000,14.65,4,2
train_12449,21,14400,임대,2.0,부채통합,1200,7.14,3,0
train_12450,26,57000,모기지론,10.0,투자,2500,11.58,3,1
train_12451,26,45000,임대,3.0,투자,1500,10.25,3,1
train_12452,24,48000,모기지론,1.0,의료,3500,10.28,4,2
train_12453,44,100000,임대,5.0,교육,13500,8.9,17,0
train_12454,26,150000,모기지론,0.0,부채통합,6000,9.63,4,0
train_12455,37,124000,모기지론,4.0,주택개선,19000,13.92,16,2
train_12456,29,72000,임대,0.0,의료,8000,13.57,9,2
train_12457,29,50000,소유,6.0,의료,4000,5.42,8,0
train_12458,21,20004,임대,2.0,교육,3000,10.37,3,1
train_12459,35,100000,임대,3.0,개인사업,12000,7.88,6,0
train_12460,36,45600,모기지론,8.0,의료,18000,6.91,11,0
train_12461,25,43000,소유,5.0,투자,8000,7.14,4,0
train_12462,23,55000,모기지론,4.0,투자,8000,7.49,2,0
train_12463,23,168600,임대,3.0,의료,20000,11.58,4,1
train_12464,22,40000,임대,2.0,교육,10000,,4,1
train_12465,31,59712,임대,0.0,부채통합,24000,17.43,9,4
train_12466,40,28000,임대,2.0,투자,5000,12.99,13,2
train_12467,29,33000,임대,4.0,주택개선,7650,19.29,6,4
train_12468,24,72996,임대,2.0,개인사업,5500,11.49,3,1
train_12469,20,188004,모기지론,4.0,교육,2000,8.59,4,0
train_12470,35,45000,임대,4.0,개인사업,5200,13.06,10,2
train_12471,35,100000,임대,0.0,의료,5000,7.74,7,0
train_12472,42,38000,모기지론,9.0,의료,6500,,14,0
train_12473,31,35142,임대,,교육,8000,11.11,10,1
train_12474,25,37315,임대,1.0,부채통합,2000,6.39,4,0
train_12475,34,143150,모기지론,0.0,투자,12000,9.32,6,0
train_12476,31,90000,모기지론,13.0,주택개선,12000,11.49,7,1
train_12477,38,94000,임대,3.0,개인사업,5000,15.33,16,3
train_12478,25,26000,임대,5.0,의료,12000,11.99,3,1
train_12479,22,27000,임대,1.0,투자,5000,10.08,2,1
train_12480,28,48715,임대,2.0,부채통합,12000,12.87,5,2
train_12481,30,46000,임대,5.0,투자,9000,7.29,5,0
train_12482,42,32004,임대,1.0,부채통합,2500,7.49,17,0
train_12483,26,80000,임대,2.0,교육,10000,8.49,4,0
train_12484,32,21600,임대,4.0,부채통합,4000,8.07,10,0
train_12485,23,100000,모기지론,8.0,투자,10000,7.66,2,0
train_12486,28,103000,모기지론,12.0,주택개선,20000,14.17,9,2
train_12487,41,62903,모기지론,4.0,의료,9600,10.0,12,1
train_12488,23,125000,임대,7.0,교육,15000,12.99,4,2
train_12489,25,46800,임대,5.0,주택개선,12000,13.11,4,2
train_12490,22,41500,임대,6.0,개인사업,2500,15.62,2,3
train_12491,26,66800,모기지론,0.0,개인사업,2500,11.49,4,1
train_12492,28,24000,모기지론,2.0,주택개선,9600,11.99,8,1
train_12493,23,120000,모기지론,0.0,교육,23000,11.03,2,2
train_12494,24,36000,모기지론,3.0,의료,8000,13.61,2,2
train_12495,24,24000,임대,,의료,6000,12.99,4,2
train_12496,23,52000,임대,7.0,투자,15000,14.26,3,2
train_12497,22,30000,임대,4.0,교육,6500,13.85,3,2
train_12498,36,150000,모기지론,20.0,의료,10000,,14,0
train_12499,29,42108,소유,0.0,교육,2500,8.0,5,0
train_12500,30,44760,임대,1.0,의료,3300,11.71,5,1
train_12501,26,72000,모기지론,3.0,의료,5000,8.49,3,0
train_12502,24,52000,모기지론,9.0,투자,11300,,3,1
train_12503,27,31200,모기지론,1.0,부채통합,7500,7.74,5,0
train_12504,27,38400,임대,2.0,의료,7000,7.51,6,0
train_12505,25,75000,임대,4.0,개인사업,4000,11.49,2,1
train_12506,27,46576,모기지론,8.0,부채통합,4800,,10,0
train_12507,25,180000,모기지론,9.0,주택개선,14400,,2,1
train_12508,26,25000,임대,0.0,개인사업,2400,15.28,3,3
train_12509,31,55200,임대,5.0,의료,15000,15.58,10,3
train_12510,28,42000,소유,2.0,의료,6000,12.84,9,2
train_12511,28,120000,모기지론,12.0,교육,10000,5.42,6,0
train_12512,22,29950,임대,0.0,주택개선,10750,14.11,3,3
train_12513,24,72000,모기지론,4.0,의료,5000,9.25,2,1
train_12514,25,60000,모기지론,4.0,부채통합,1200,13.49,4,2
train_12515,23,40000,임대,3.0,부채통합,3600,15.96,4,2
train_12516,29,40000,임대,14.0,투자,7000,7.14,5,0
train_12517,24,31000,임대,2.0,투자,10000,14.65,2,2
train_12518,29,36000,임대,1.0,부채통합,12000,12.21,9,1
train_12519,25,55000,임대,3.0,주택개선,6000,,3,1
train_12520,26,95000,모기지론,10.0,주택개선,15000,15.96,3,2
train_12521,27,45000,임대,1.0,교육,14000,9.76,9,1
train_12522,33,118000,모기지론,12.0,부채통합,35000,17.49,7,3
train_12523,26,71400,소유,9.0,의료,16500,16.45,3,4
train_12524,29,31000,임대,1.0,의료,6000,13.47,6,2
train_12525,23,21600,임대,0.0,개인사업,4200,15.23,4,2
train_12526,33,47360,임대,5.0,개인사업,4500,15.58,5,3
train_12527,22,28880,모기지론,4.0,의료,2000,8.59,3,0
train_12528,33,50000,소유,1.0,투자,12000,13.99,7,3
train_12529,23,26000,임대,1.0,교육,4000,,4,1
train_12530,23,57500,임대,1.0,투자,4000,8.88,2,1
train_12531,33,51000,모기지론,12.0,의료,7200,6.76,5,0
train_12532,26,40000,임대,2.0,의료,12000,7.88,2,0
train_12533,32,59000,임대,6.0,교육,3500,,9,1
train_12534,25,96050,임대,9.0,의료,6500,14.61,2,3
