ID,성별,고령자여부,기혼여부,부양가족여부,가입기간,집전화이용여부,다중회선여부,인터넷이용방식,인터넷보안서비스사용여부,인터넷백업서비스사용여부,기기방화벽서비스사용여부,인터넷기술지원서비스사용여부,스트리밍TV여부,스트리밍영화여부,약정기간,지로여부,지불방법,한달요금,총지불요금,이탈여부
train_2865,0,1,0,0,6,1,0,광,1,0,0,0,1,0,0,0,자동이체,85.15,503.6,1
train_2866,1,0,0,0,37,1,0,,0,0,0,0,0,0,2,1,메일,19.8,813.3,0
train_2867,0,1,0,0,1,1,1,광,0,0,0,0,0,0,0,0,전자,75.35,75.35,1
train_2868,0,0,0,1,4,1,1,광,0,1,0,0,1,1,0,0,전자,101.7,364.55,1
train_2869,1,1,0,0,8,1,1,광,0,1,1,0,1,1,0,0,전자,105.5,829.55,1
train_2870,1,0,1,1,49,1,0,디지털,1,1,1,1,1,1,1,0,메일,87.2,4345.0,0
train_2871,0,0,0,0,12,1,1,광,0,1,1,0,1,1,0,0,전자,106.7,1253.9,1
train_2872,1,0,1,0,37,1,1,디지털,0,1,0,1,0,1,1,1,메일,72.1,2658.4,0
train_2873,0,1,1,0,32,1,1,광,0,0,0,0,0,0,0,0,전자,74.9,2303.35,1
train_2874,0,0,1,1,47,1,0,,0,0,0,0,0,0,1,1,메일,20.05,951.55,0
train_2875,1,1,0,0,1,1,0,광,0,0,0,0,0,0,0,0,전자,70.55,70.55,1
train_2876,0,0,1,0,72,1,1,광,1,1,1,0,1,0,2,0,신용카드,97.95,7114.25,0
train_2877,0,1,0,0,2,1,1,광,0,0,0,0,0,0,0,0,메일,74.85,156.4,1
train_2878,0,0,0,0,62,1,1,광,1,1,1,0,0,0,0,1,자동이체,90.7,5586.45,0
train_2879,1,0,0,0,6,1,0,,0,0,0,0,0,0,2,1,신용카드,19.65,116.85,0
train_2880,1,0,1,1,54,1,1,,0,0,0,0,0,0,1,0,자동이체,24.75,1342.15,0
train_2881,0,0,0,0,57,1,0,디지털,0,1,0,1,0,0,1,0,메일,54.65,3134.7,0
train_2882,0,0,1,1,42,1,0,디지털,1,0,0,1,0,1,1,1,신용카드,63.7,2763.35,0
train_2883,1,1,0,0,6,1,0,광,1,0,0,0,0,0,0,0,전자,74.1,450.9,0
train_2884,1,1,1,0,24,0,0,디지털,0,0,1,0,0,1,0,0,신용카드,40.65,933.3,1
train_2885,0,0,0,0,17,1,0,디지털,1,1,0,0,0,0,0,0,신용카드,55.5,934.15,0
train_2886,0,0,0,0,46,0,0,디지털,1,0,1,1,0,0,2,1,메일,38.25,1755.35,0
train_2887,0,0,1,1,72,1,1,디지털,1,1,1,1,1,1,2,0,메일,89.4,6376.55,0
train_2888,1,0,0,0,31,1,0,,0,0,0,0,0,0,1,1,메일,20.95,683.25,0
train_2889,1,0,0,0,70,1,1,광,0,1,0,0,1,1,1,1,전자,98.9,6838.6,0
train_2890,1,0,1,1,33,1,0,,0,0,0,0,0,0,2,1,신용카드,19.8,641.35,0
train_2891,1,0,1,1,69,1,1,광,0,1,1,1,1,1,1,0,자동이체,108.75,7493.05,0
train_2892,1,1,0,0,64,1,0,디지털,1,1,0,1,1,0,2,0,신용카드,70.2,4481.0,1
train_2893,1,0,1,0,60,1,1,광,1,1,0,0,0,1,0,0,신용카드,94.1,5475.9,0
train_2894,0,0,1,1,53,1,1,광,0,1,1,0,1,1,1,0,전자,105.25,5576.3,0
train_2895,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,메일,20.8,20.8,0
train_2896,0,0,1,1,4,1,0,광,0,0,0,0,0,0,0,0,메일,69.55,284.9,0
train_2897,0,0,0,0,1,1,1,,0,0,0,0,0,0,0,0,메일,25.0,25.0,0
train_2898,1,0,1,1,23,1,0,,0,0,0,0,0,0,2,1,자동이체,20.4,478.75,0
train_2899,1,0,1,1,70,1,1,디지털,1,0,0,1,1,1,2,0,자동이체,80.6,5460.2,0
train_2900,1,0,0,0,33,1,1,광,0,0,0,0,0,1,0,0,전자,83.35,2757.85,1
train_2901,1,0,1,1,58,0,0,디지털,1,0,1,1,1,1,2,1,메일,59.75,3624.35,0
train_2902,1,0,0,0,34,1,0,디지털,1,0,1,1,1,1,1,0,자동이체,79.95,2727.3,0
train_2903,0,0,0,0,20,1,0,,0,0,0,0,0,0,1,0,메일,19.7,415.9,0
train_2904,1,0,0,0,45,1,1,광,0,1,0,0,1,0,0,0,신용카드,89.3,4016.85,1
train_2905,1,0,0,0,9,1,0,광,0,0,0,0,1,1,0,0,자동이체,90.8,809.75,1
train_2906,0,0,1,1,51,1,0,,0,0,0,0,0,0,1,1,메일,19.4,997.75,0
train_2907,1,0,0,0,2,1,1,광,0,0,0,0,0,0,0,1,신용카드,74.9,147.15,1
train_2908,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,메일,20.0,20.0,1
train_2909,1,0,1,0,57,1,1,광,1,0,0,0,1,1,0,0,전자,99.65,5497.05,0
train_2910,0,1,1,0,23,1,0,,0,0,0,0,0,0,1,0,전자,20.75,485.2,0
train_2911,1,0,0,1,8,1,0,,0,0,0,0,0,0,0,1,메일,20.05,163.6,0
train_2912,1,0,0,1,2,1,0,디지털,0,1,0,0,0,0,0,1,메일,51.55,106.2,0
train_2913,1,0,1,1,68,1,1,디지털,0,1,1,1,1,1,2,1,자동이체,85.3,5560.0,0
train_2914,0,1,0,0,54,1,0,디지털,0,0,1,1,0,1,1,1,자동이체,65.25,3529.95,0
train_2915,0,0,1,0,67,1,1,디지털,1,1,1,1,0,0,2,1,신용카드,70.9,4677.1,0
train_2916,1,0,0,0,18,1,1,광,0,0,0,1,0,1,0,0,전자,90.1,1612.75,1
train_2917,0,0,1,0,35,1,1,디지털,0,1,0,1,1,0,1,0,전자,69.0,2441.7,0
train_2918,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,전자,19.2,19.2,0
train_2919,1,0,0,0,3,1,1,광,0,0,0,0,0,0,0,0,전자,75.8,246.3,1
train_2920,0,0,0,0,10,1,1,,0,0,0,0,0,0,0,0,전자,24.0,226.55,0
train_2921,1,0,1,1,51,1,0,광,1,1,0,0,0,0,0,0,자동이체,79.15,4018.55,0
train_2922,0,0,0,0,1,1,0,디지털,0,0,0,0,0,1,0,0,전자,55.0,55.0,1
train_2923,1,0,1,0,53,1,0,광,0,0,0,1,1,1,1,0,전자,93.45,4872.2,0
train_2924,1,0,1,1,52,1,0,디지털,0,0,1,0,0,0,1,0,자동이체,50.95,2610.65,0
train_2925,0,0,1,1,70,1,1,,0,0,0,0,0,0,2,1,신용카드,25.15,1790.15,0
train_2926,0,0,0,0,1,1,0,광,0,0,0,0,0,0,0,0,전자,69.1,69.1,1
train_2927,0,0,0,0,28,1,0,광,0,0,1,1,0,1,0,1,전자,91.0,2626.15,0
train_2928,0,0,1,1,26,1,0,디지털,0,0,1,0,0,0,1,1,메일,50.35,1285.8,0
train_2929,0,0,1,0,25,0,0,디지털,0,0,1,0,1,0,1,0,신용카드,38.1,970.4,0
train_2930,0,0,0,0,1,1,0,광,0,0,0,0,0,0,0,0,전자,69.8,69.8,1
train_2931,0,0,0,0,1,1,1,광,0,0,0,0,0,0,0,0,메일,74.25,74.25,1
train_2932,1,0,0,0,60,0,0,디지털,1,0,1,0,1,1,2,1,전자,53.6,3237.05,0
train_2933,0,0,0,0,7,1,1,광,0,0,1,0,1,0,0,0,신용카드,89.35,631.85,1
train_2934,0,0,1,0,72,1,1,광,1,1,0,1,0,1,2,0,자동이체,100.55,7325.1,0
train_2935,0,0,1,1,70,1,0,디지털,1,1,1,0,1,1,2,0,신용카드,80.15,5600.15,0
train_2936,1,0,1,1,36,1,0,디지털,1,0,0,0,0,0,0,1,신용카드,51.05,1815.0,0
train_2937,0,0,1,1,69,1,0,광,1,1,0,1,1,1,2,0,신용카드,106.35,7261.75,0
train_2938,0,0,0,0,5,1,0,광,0,0,0,0,1,0,0,0,전자,80.6,415.55,1
train_2939,0,0,1,0,27,1,0,디지털,0,1,0,1,0,0,0,0,전자,53.8,1389.85,0
train_2940,0,0,1,0,45,1,1,광,1,0,1,0,0,0,0,0,메일,84.55,3713.95,0
train_2941,0,0,0,0,17,1,1,광,0,0,1,1,0,0,1,1,전자,86.75,1410.25,0
train_2942,1,0,1,1,61,0,0,디지털,1,1,0,1,0,1,1,0,자동이체,50.7,3088.75,0
train_2943,0,1,0,0,2,1,0,디지털,1,0,1,0,1,0,0,1,자동이체,66.4,94.55,1
train_2944,0,0,0,1,5,1,0,디지털,0,0,0,1,0,0,0,0,자동이체,48.65,235.2,0
train_2945,0,0,0,0,16,1,1,디지털,0,1,0,0,0,0,0,1,전자,55.3,875.35,0
train_2946,0,0,1,0,10,1,0,광,0,0,0,0,0,0,0,0,전자,70.1,659.65,1
train_2947,1,0,1,1,39,1,0,,0,0,0,0,0,0,2,0,자동이체,19.85,854.8,0
train_2948,1,0,1,0,25,1,0,광,0,0,1,0,0,0,0,0,전자,74.6,1797.75,0
train_2949,0,1,0,0,57,1,1,광,0,1,0,1,1,1,0,0,자동이체,104.9,5913.95,0
train_2950,0,0,1,1,2,1,0,광,0,0,1,1,0,1,0,1,신용카드,90.0,190.05,1
train_2951,1,0,0,0,31,1,0,,0,0,0,0,0,0,2,1,신용카드,20.9,689.35,0
train_2952,1,0,0,0,4,1,0,광,1,0,1,1,0,1,0,0,자동이체,94.4,387.2,1
train_2953,1,1,1,0,16,1,1,광,0,0,0,0,0,1,0,0,신용카드,85.35,1375.15,1
train_2954,1,1,1,1,40,1,1,광,0,0,0,0,1,1,0,0,신용카드,94.55,3640.45,1
train_2955,0,0,0,0,52,1,1,디지털,1,0,0,1,1,1,2,0,신용카드,79.75,4217.8,0
train_2956,0,0,0,0,13,1,0,광,0,0,0,0,0,1,0,0,전자,80.85,1008.7,1
train_2957,1,1,1,0,29,0,0,디지털,1,0,1,0,0,1,0,0,전자,45.0,1228.65,0
train_2958,0,0,0,1,27,1,0,디지털,1,1,0,0,0,0,1,1,메일,56.2,1567.55,0
train_2959,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,메일,20.2,20.2,0
train_2960,1,0,1,1,39,1,0,디지털,0,0,1,0,1,0,0,0,메일,59.85,2341.5,0
train_2961,0,0,0,0,67,0,0,디지털,1,0,1,1,1,0,1,0,자동이체,49.35,3321.35,0
train_2962,0,1,1,0,53,1,1,디지털,1,0,0,1,0,0,1,0,전자,60.05,3229.65,1
train_2963,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,메일,19.1,19.1,0
train_2964,0,0,0,0,50,1,1,,0,0,0,0,0,0,2,1,자동이체,24.9,1195.25,0
train_2965,1,0,0,0,12,1,0,,0,0,0,0,0,0,0,1,메일,20.1,223.6,0
train_2966,1,0,1,1,55,1,0,,0,0,0,0,0,0,2,1,메일,20.3,1079.05,0
train_2967,1,0,1,0,70,1,1,디지털,1,1,1,1,1,1,2,0,신용카드,94.8,6859.05,0
train_2968,0,1,0,0,20,1,0,광,0,0,0,0,0,0,0,1,신용카드,71.3,1389.2,1
train_2969,1,0,1,0,64,1,1,광,0,1,1,1,1,1,0,0,전자,111.15,6953.4,0
train_2970,1,0,0,1,8,1,0,,0,0,0,0,0,0,0,1,메일,19.95,170.9,0
train_2971,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,1,메일,19.45,19.45,0
train_2972,0,0,0,0,54,0,0,디지털,1,1,0,0,0,1,2,1,자동이체,46.2,2431.95,0
train_2973,0,0,1,0,50,1,1,광,1,1,0,0,0,1,0,0,신용카드,94.4,4914.9,0
train_2974,0,0,1,1,58,1,1,광,0,1,0,1,1,0,1,0,신용카드,94.7,5430.35,0
train_2975,0,0,0,1,10,1,0,,0,0,0,0,0,0,1,0,자동이체,19.95,219.5,0
train_2976,1,0,1,1,55,1,0,광,0,0,0,0,0,0,2,0,신용카드,69.05,3842.6,0
train_2977,0,0,1,1,36,1,0,디지털,1,0,1,0,0,1,1,0,신용카드,63.7,2188.5,0
train_2978,0,0,1,1,67,1,0,디지털,1,0,1,1,0,1,2,1,메일,67.85,4627.65,0
train_2979,1,0,1,1,6,1,1,광,0,0,0,1,0,0,0,0,전자,80.5,502.85,1
train_2980,1,0,0,0,11,1,0,광,1,0,0,0,0,0,0,1,전자,76.4,838.7,0
train_2981,1,0,0,0,41,1,0,,0,0,0,0,0,0,1,0,메일,19.75,806.95,0
train_2982,0,0,0,0,9,1,0,,0,0,0,0,0,0,0,1,메일,20.25,178.5,1
train_2983,0,0,0,0,63,1,1,디지털,1,1,1,1,0,0,1,1,자동이체,68.8,4111.35,0
train_2984,0,0,1,0,72,1,1,디지털,0,1,1,1,1,1,2,1,자동이체,85.95,6151.9,0
train_2985,0,0,0,1,21,1,1,광,1,0,0,0,0,0,0,1,전자,80.35,1747.2,0
train_2986,0,0,0,1,66,1,0,,0,0,0,0,0,0,2,1,신용카드,19.95,1269.1,0
train_2987,0,0,0,1,1,1,0,디지털,0,0,0,1,0,0,0,0,메일,49.9,49.9,1
train_2988,0,0,1,1,22,1,0,,0,0,0,0,0,0,1,1,메일,20.15,419.9,0
train_2989,1,0,0,0,5,1,0,광,0,0,0,0,1,0,0,1,전자,80.2,384.25,0
train_2990,0,0,1,1,36,1,1,,0,0,0,0,0,0,2,1,신용카드,25.1,930.95,0
train_2991,0,0,0,0,30,1,1,광,0,0,0,1,0,1,0,0,신용카드,89.9,2723.15,0
train_2992,0,0,0,0,48,1,1,광,0,1,1,0,1,1,2,0,자동이체,108.1,5067.45,0
train_2993,0,1,1,0,33,1,0,광,1,1,0,1,0,1,1,0,전자,93.55,3055.5,0
train_2994,1,0,1,0,70,1,1,,0,0,0,0,0,0,2,0,자동이체,26.0,2006.95,0
train_2995,0,0,1,0,17,1,0,디지털,1,1,0,0,0,1,1,1,메일,64.8,1175.6,0
train_2996,1,0,1,0,26,1,1,디지털,1,1,1,1,1,1,1,0,신용카드,90.1,2312.55,0
train_2997,0,0,1,1,2,1,0,,0,0,0,0,0,0,1,1,메일,19.85,35.9,1
train_2998,0,0,0,0,51,1,1,광,1,1,0,0,1,0,1,0,전자,94.8,4837.6,1
train_2999,0,0,0,0,16,1,0,,0,0,0,0,0,0,2,1,메일,19.75,284.35,0
train_3000,1,0,0,0,3,1,1,광,0,0,0,0,0,0,0,1,전자,75.25,242.0,1
train_3001,0,0,0,0,1,1,0,디지털,0,0,1,0,0,0,0,0,전자,50.5,50.5,1
train_3002,1,0,1,1,18,1,1,,0,0,0,0,0,0,2,1,메일,25.1,428.45,0
train_3003,1,0,0,0,37,0,0,디지털,0,0,1,0,0,1,0,0,신용카드,40.2,1478.85,0
train_3004,1,1,1,0,67,1,0,,0,0,0,0,0,0,2,0,자동이체,20.05,1263.05,0
train_3005,0,0,1,0,3,1,0,,0,0,0,0,0,0,0,1,자동이체,20.0,49.65,0
train_3006,1,0,1,1,41,1,0,디지털,0,1,0,1,0,1,1,0,자동이체,66.5,2728.6,1
train_3007,0,0,0,0,21,0,0,디지털,0,1,0,1,0,0,0,0,메일,36.0,780.15,0
train_3008,0,0,1,1,47,1,1,디지털,1,1,1,1,1,1,2,0,메일,90.5,4318.35,0
train_3009,0,0,1,0,66,1,1,디지털,1,1,1,0,0,0,2,0,신용카드,66.1,4428.45,0
train_3010,1,0,0,0,6,1,0,디지털,0,0,0,0,0,1,0,0,전자,55.0,340.4,0
train_3011,1,1,0,0,40,0,0,디지털,1,1,0,0,1,1,0,0,전자,55.8,2109.35,1
train_3012,0,0,1,0,25,1,0,,0,0,0,0,0,0,1,0,자동이체,20.95,495.15,0
train_3013,1,0,0,1,26,1,1,디지털,0,0,0,0,0,0,0,0,메일,49.5,1265.65,0
train_3014,0,0,1,1,20,1,0,광,0,0,0,0,1,1,0,0,전자,90.2,1776.55,1
train_3015,0,0,1,1,40,1,0,광,0,0,1,0,1,0,1,0,전자,85.05,3355.65,0
train_3016,1,0,1,0,71,1,0,디지털,1,1,1,1,1,1,1,0,자동이체,84.8,6046.1,0
train_3017,0,0,0,0,47,1,1,광,0,1,1,0,1,1,1,0,전자,103.1,4889.3,0
train_3018,0,0,0,0,1,1,0,디지털,1,0,0,0,0,0,0,0,메일,48.55,48.55,1
train_3019,1,1,1,0,68,1,1,광,0,1,0,0,1,1,0,0,전자,100.2,6851.65,1
train_3020,1,0,0,0,70,0,0,디지털,1,1,1,1,0,0,2,0,자동이체,44.6,3058.15,0
train_3021,0,0,0,0,1,1,1,광,0,0,0,0,1,0,0,0,메일,84.65,84.65,1
train_3022,1,0,0,0,13,0,0,디지털,0,0,1,1,0,0,2,1,메일,35.4,450.4,0
train_3023,1,0,1,1,69,1,1,디지털,1,0,1,1,0,0,2,0,신용카드,64.15,4254.1,0
train_3024,1,0,0,0,3,0,0,디지털,0,0,0,0,1,0,0,1,신용카드,35.2,108.95,1
train_3025,1,0,1,0,10,1,0,디지털,0,0,1,0,1,1,0,0,신용카드,67.8,653.15,0
train_3026,0,0,0,0,41,1,0,광,0,1,0,1,1,0,1,0,전자,89.55,3729.75,0
train_3027,0,0,1,0,38,0,0,디지털,1,1,0,1,1,1,2,0,자동이체,60.0,2193.2,0
train_3028,0,0,1,0,54,1,1,광,1,1,1,0,1,1,0,1,전자,109.55,6118.95,0
train_3029,0,1,1,1,35,1,0,디지털,0,1,0,1,1,1,0,0,전자,76.05,2747.2,0
train_3030,1,1,0,0,2,1,1,광,0,0,0,0,1,0,0,0,전자,85.55,187.45,1
train_3031,0,1,1,0,61,1,1,디지털,0,1,0,0,0,1,1,1,자동이체,64.05,3902.6,0
train_3032,1,0,0,1,23,1,0,디지털,0,0,0,1,0,0,1,0,전자,49.45,1119.35,0
train_3033,1,0,0,0,10,1,1,광,0,0,0,0,0,0,0,0,전자,74.75,799.65,1
train_3034,0,0,0,0,18,1,0,,0,0,0,0,0,0,2,1,신용카드,20.05,388.6,0
train_3035,1,1,0,0,15,1,1,디지털,0,0,0,1,0,0,0,1,신용카드,55.0,757.1,1
train_3036,1,0,1,0,72,0,0,디지털,1,1,1,1,1,1,2,1,자동이체,65.5,4919.7,0
train_3037,1,0,1,1,66,1,1,광,0,1,1,0,1,1,1,0,신용카드,102.45,6615.15,1
train_3038,1,0,0,0,11,1,1,디지털,0,0,0,0,0,1,0,0,메일,58.95,601.6,0
train_3039,1,0,0,1,7,1,0,광,0,0,0,0,0,0,0,0,전자,71.05,472.65,0
train_3040,1,0,1,0,72,1,1,광,1,0,1,1,1,1,2,0,신용카드,110.15,7881.2,0
train_3041,0,0,0,0,33,1,0,광,0,1,0,1,0,0,2,1,자동이체,80.6,2651.1,0
train_3042,0,0,0,0,4,1,1,,0,0,0,0,0,0,0,1,메일,25.25,101.9,0
train_3043,0,0,1,1,4,1,0,디지털,0,0,0,0,0,0,0,1,전자,44.8,169.65,0
train_3044,0,0,0,0,9,1,0,광,0,0,1,0,1,1,0,0,전자,94.05,811.65,0
train_3045,1,0,0,0,38,1,0,,0,0,0,0,0,0,1,1,메일,20.05,678.2,0
train_3046,0,0,1,0,70,1,1,디지털,1,0,1,1,0,1,2,1,신용카드,77.3,5498.2,0
train_3047,0,0,1,1,66,1,0,디지털,1,1,1,1,1,0,1,0,전자,75.1,5013.0,0
train_3048,1,1,1,0,15,1,1,광,0,0,1,1,0,0,0,0,전자,83.05,1258.3,1
train_3049,0,1,0,0,1,1,0,광,0,0,0,0,0,0,0,0,자동이체,69.5,69.5,1
train_3050,0,0,1,1,64,1,0,,0,0,0,0,0,0,2,0,자동이체,19.7,1274.05,0
train_3051,0,0,0,0,46,1,1,광,0,0,0,0,0,0,0,1,자동이체,72.8,3249.4,0
train_3052,0,1,0,1,56,1,0,광,1,0,0,0,1,1,1,1,신용카드,94.8,5264.3,0
train_3053,0,0,1,1,44,1,0,,0,0,0,0,0,0,1,1,자동이체,20.6,926.0,0
train_3054,0,0,0,0,1,1,0,,0,0,0,0,0,0,0,0,메일,20.2,20.2,1
train_3055,0,0,0,0,56,1,1,광,0,1,0,1,0,1,0,0,전자,94.45,5124.6,1
train_3056,0,1,1,0,45,1,1,디지털,1,0,1,1,0,1,2,1,신용카드,75.15,3480.35,0
train_3057,1,0,0,0,41,1,1,광,1,1,1,1,1,1,0,0,자동이체,114.5,4527.45,1
train_3058,1,0,1,1,8,1,0,디지털,0,0,0,0,0,0,0,0,전자,45.45,411.75,0
train_3059,1,1,0,0,71,1,1,광,1,1,0,1,1,0,1,0,신용카드,99.65,7181.25,0
train_3060,1,0,0,0,18,1,0,광,0,0,0,0,0,0,0,0,전자,69.8,1221.65,0
train_3061,1,0,0,0,9,1,0,,0,0,0,0,0,0,0,0,신용카드,20.45,147.55,0
train_3062,0,0,1,1,1,0,0,디지털,0,1,0,0,0,0,0,1,전자,30.2,30.2,1
train_3063,1,0,0,0,34,1,0,광,0,1,0,0,0,0,0,0,신용카드,73.95,2524.45,1
train_3064,0,0,1,1,41,1,1,디지털,1,1,1,0,1,0,0,0,신용카드,74.55,3023.55,0
train_3065,0,0,0,0,3,1,1,광,0,1,1,0,1,1,0,1,메일,107.95,313.6,0
train_3066,0,0,1,1,38,1,0,디지털,1,0,1,1,1,1,2,1,신용카드,81.0,3084.9,0
train_3067,1,1,0,0,17,1,0,,0,0,0,0,0,0,1,1,메일,20.65,330.6,0
train_3068,0,0,0,0,7,0,0,디지털,0,0,1,1,0,0,1,0,신용카드,35.5,249.55,0
train_3069,1,0,1,0,72,1,1,광,1,1,1,1,1,1,2,0,신용카드,115.55,8312.4,0
train_3070,1,0,0,0,72,1,1,디지털,0,1,1,1,1,1,2,1,자동이체,86.6,6350.5,0
train_3071,1,0,1,0,29,1,1,광,0,0,0,0,0,0,0,0,전자,74.95,2149.05,0
train_3072,0,0,1,0,44,0,0,디지털,0,1,1,0,1,1,2,1,자동이체,54.3,2390.45,0
train_3073,1,0,0,0,30,1,1,디지털,0,1,1,0,1,0,1,0,신용카드,68.95,2038.7,0
train_3074,1,0,0,0,50,1,1,광,0,0,0,0,1,1,0,0,전자,95.7,4729.75,0
train_3075,0,0,0,0,52,0,0,디지털,0,1,0,0,0,0,1,1,메일,30.1,1623.4,0
train_3076,1,1,0,0,37,1,1,광,0,0,0,0,1,1,0,0,전자,96.55,3580.3,1
train_3077,0,0,0,0,32,1,1,광,1,0,0,1,0,0,0,1,자동이체,87.65,2766.4,0
train_3078,0,0,1,0,10,1,1,광,0,0,0,0,0,1,0,0,전자,85.25,855.3,1
train_3079,0,0,0,0,45,1,0,,0,0,0,0,0,0,1,0,전자,20.4,930.45,1
train_3080,1,0,1,1,69,1,0,,0,0,0,0,0,0,2,1,메일,19.4,1346.2,0
train_3081,0,1,0,0,25,1,1,광,0,1,0,0,1,0,0,0,전자,89.5,2196.15,1
train_3082,1,0,1,0,62,1,1,광,1,1,1,1,1,1,2,1,메일,113.95,6891.4,0
train_3083,1,0,0,0,8,1,0,,0,0,0,0,0,0,2,1,메일,20.85,161.65,0
train_3084,0,0,1,1,30,1,0,광,0,1,1,0,0,0,0,1,자동이체,82.05,2570.2,0
train_3085,1,0,1,0,31,1,0,광,0,1,0,0,0,1,0,0,자동이체,83.85,2674.15,0
train_3086,1,0,0,0,1,1,0,광,0,0,0,0,0,1,0,0,전자,79.7,79.7,1
train_3087,1,0,1,0,48,0,0,디지털,0,1,1,0,0,0,1,1,메일,34.7,1604.5,1
train_3088,1,0,1,0,72,1,1,디지털,1,1,1,1,1,1,2,0,자동이체,91.15,6637.9,0
train_3089,0,0,0,0,3,1,0,,0,0,0,0,0,0,0,1,메일,19.85,64.55,1
train_3090,0,0,1,0,67,1,1,,0,0,0,0,0,0,2,1,신용카드,25.6,1784.9,0
train_3091,0,0,0,0,4,1,0,디지털,0,0,0,0,0,1,0,1,전자,54.3,195.3,1
train_3092,1,0,1,0,69,1,1,광,0,0,1,1,1,1,2,1,자동이체,105.35,7240.65,0
train_3093,0,0,1,0,29,0,0,디지털,0,0,0,0,1,1,0,0,전자,45.9,1332.4,0
train_3094,0,0,0,0,49,0,0,디지털,0,0,1,0,0,0,0,0,자동이체,30.2,1453.1,0
train_3095,1,1,1,0,71,1,0,광,1,1,1,1,1,1,2,0,자동이체,109.7,7904.25,0
train_3096,1,0,1,0,58,1,1,디지털,1,0,0,1,0,0,1,0,자동이체,61.05,3478.75,0
train_3097,0,0,1,0,42,0,0,디지털,0,0,0,0,0,0,0,0,신용카드,25.1,1097.15,0
train_3098,0,0,0,0,55,1,1,광,0,0,0,0,1,1,0,0,전자,96.8,5283.95,1
train_3099,0,0,1,1,37,0,0,디지털,1,1,1,0,0,0,0,1,자동이체,40.2,1448.8,1
train_3100,0,0,0,0,22,1,1,광,1,0,0,0,1,1,0,0,자동이체,101.35,2317.1,1
train_3101,1,0,0,0,5,1,1,광,0,0,0,0,1,1,0,0,메일,93.9,486.85,1
train_3102,1,0,0,0,60,1,0,광,0,1,1,0,1,1,2,0,전자,99.65,5941.05,0
train_3103,1,0,1,0,70,1,0,,0,0,0,0,0,0,2,1,자동이체,19.45,1303.5,0
train_3104,0,1,1,0,72,1,1,광,0,1,1,1,1,1,2,1,신용카드,109.7,7898.45,0
train_3105,1,1,0,0,35,1,0,광,0,0,0,0,0,0,0,1,전자,70.55,2419.0,0
train_3106,1,1,1,0,8,1,1,광,0,1,0,0,0,0,0,0,신용카드,80.65,633.3,1
train_3107,1,0,1,1,12,1,0,,0,0,0,0,0,0,0,1,자동이체,19.4,198.1,0
train_3108,0,0,0,0,1,1,0,디지털,0,0,0,0,0,0,0,1,메일,44.6,44.6,0
train_3109,0,0,1,1,60,1,1,광,0,0,0,0,0,0,0,1,자동이체,74.35,4453.3,0
train_3110,0,0,0,0,26,1,1,광,0,0,0,0,0,1,0,0,전자,83.95,2254.2,1
train_3111,0,0,0,0,1,0,0,디지털,0,0,0,0,0,0,0,0,메일,24.45,24.45,1
train_3112,0,0,0,0,7,1,0,광,0,0,1,0,0,0,0,0,전자,74.9,490.55,0
train_3113,1,0,0,0,18,1,1,광,0,1,0,0,1,0,0,0,신용카드,90.0,1527.35,1
train_3114,0,0,0,0,2,1,0,광,0,0,0,0,1,0,0,0,전자,80.25,144.55,1
train_3115,0,0,0,0,21,1,0,,0,0,0,0,0,0,0,1,신용카드,20.5,402.85,0
train_3116,1,0,1,0,13,1,0,디지털,0,0,0,0,0,0,1,1,전자,43.8,592.65,0
train_3117,0,0,0,0,3,1,0,,0,0,0,0,0,0,0,0,신용카드,20.75,67.1,0
train_3118,0,0,0,0,46,0,0,디지털,0,1,0,0,0,0,0,1,자동이체,30.3,1380.1,1
train_3119,1,0,0,0,4,1,1,광,0,0,0,0,0,0,0,0,전자,75.65,302.35,0
train_3120,0,0,1,0,9,0,0,디지털,0,0,0,1,1,0,0,1,메일,40.65,328.95,1
train_3121,1,0,1,1,65,1,1,디지털,1,1,0,1,1,1,2,0,자동이체,82.5,5215.1,0
train_3122,1,0,1,1,46,1,0,,0,0,0,0,0,0,2,1,자동이체,20.25,890.35,0
train_3123,0,0,1,1,57,1,0,광,0,1,1,0,1,1,1,0,신용카드,97.55,5598.0,0
train_3124,1,0,1,1,61,1,1,광,1,1,1,1,1,1,2,1,신용카드,115.1,7008.15,0
train_3125,0,1,0,0,9,1,1,광,0,0,0,0,0,1,0,0,전자,83.85,790.15,1
train_3126,1,0,0,0,3,1,0,,0,0,0,0,0,0,1,1,메일,20.25,71.2,0
train_3127,1,0,1,1,4,1,1,디지털,0,1,0,1,0,0,0,0,메일,58.5,224.85,0
train_3128,1,0,1,0,72,1,1,디지털,1,1,1,1,1,1,2,1,자동이체,92.0,6474.4,0
train_3129,0,0,0,0,27,1,0,,0,0,0,0,0,0,2,1,신용카드,20.35,531.6,0
train_3130,0,0,0,0,43,1,1,광,0,0,0,0,0,0,0,0,신용카드,75.35,3161.4,0
