ID,나이,연간소득,주택소유상태,근로기간,대출목적,대출금액,이자율,신용거래기간,target
train_10543,22,53000,모기지론,6.0,교육,25000,13.8,3,1
train_10544,22,190000,모기지론,3.0,투자,10000,,3,0
train_10545,23,59928,소유,7.0,교육,18000,6.91,3,0
train_10546,23,49000,모기지론,4.0,투자,11400,17.99,4,1
train_10547,26,180000,소유,0.0,주택개선,10000,8.0,4,0
train_10548,23,66661,모기지론,7.0,개인사업,1500,11.49,2,0
train_10549,23,13000,임대,3.0,개인사업,2800,15.21,2,1
train_10550,22,48000,임대,1.0,개인사업,7750,7.74,2,0
train_10551,44,72061,모기지론,8.0,투자,4200,14.17,14,0
train_10552,23,33280,임대,2.0,투자,9600,,4,0
train_10553,36,94185,모기지론,3.0,개인사업,10000,9.32,15,0
train_10554,28,60000,모기지론,12.0,교육,13000,8.9,10,0
train_10555,33,38196,임대,1.0,의료,4000,10.0,5,0
train_10556,33,100000,임대,4.0,개인사업,20000,,7,0
train_10557,24,19200,모기지론,,주택개선,7000,5.99,4,1
train_10558,22,31500,임대,5.0,교육,13200,11.71,4,1
train_10559,26,173467,모기지론,10.0,투자,10000,11.71,4,0
train_10560,27,42000,모기지론,4.0,개인사업,2850,13.48,7,1
train_10561,23,51000,임대,3.0,부채통합,14400,7.51,4,0
train_10562,30,61000,임대,4.0,의료,4800,14.79,10,0
train_10563,36,156326,임대,10.0,주택개선,1800,8.0,16,0
train_10564,31,90000,모기지론,11.0,의료,12000,6.92,6,0
train_10565,32,100000,임대,2.0,개인사업,18000,,5,0
train_10566,22,51000,모기지론,3.0,주택개선,12000,11.86,3,1
train_10567,21,28800,모기지론,2.0,개인사업,5500,13.23,2,0
train_10568,23,69996,임대,7.0,투자,5600,13.11,2,0
train_10569,22,45000,임대,0.0,부채통합,15000,10.37,2,1
train_10570,33,25700,임대,3.0,교육,6700,10.99,10,0
train_10571,25,57120,모기지론,,의료,25000,10.99,4,0
train_10572,23,55000,모기지론,7.0,부채통합,15000,9.2,4,0
train_10573,24,45000,임대,8.0,의료,8000,12.73,4,0
train_10574,26,29004,임대,1.0,개인사업,6000,14.11,4,1
train_10575,22,50000,임대,1.0,개인사업,7500,8.32,4,0
train_10576,22,24432,임대,0.0,교육,2000,11.36,4,0
train_10577,23,25200,소유,3.0,교육,1000,11.48,4,0
train_10578,22,74000,임대,3.0,부채통합,5000,13.49,4,1
train_10579,37,37000,모기지론,7.0,교육,4000,10.59,12,0
train_10580,23,129996,모기지론,2.0,투자,30000,11.11,4,0
train_10581,28,165000,모기지론,5.0,부채통합,12400,11.26,8,0
train_10582,29,56400,임대,1.0,부채통합,3000,7.9,6,1
train_10583,22,54000,임대,3.0,부채통합,16075,10.37,3,0
train_10584,30,85000,모기지론,0.0,주택개선,18000,13.06,5,0
train_10585,23,54996,모기지론,2.0,의료,1925,10.59,4,0
train_10586,37,88000,모기지론,2.0,투자,1000,13.48,11,0
train_10587,26,35000,모기지론,10.0,개인사업,8000,12.69,3,0
train_10588,29,63996,소유,8.0,개인사업,12000,12.61,5,0
train_10589,29,136000,임대,0.0,부채통합,10000,7.14,6,0
train_10590,31,39996,모기지론,3.0,투자,9600,11.26,7,0
train_10591,21,44000,임대,6.0,투자,10000,14.74,3,0
train_10592,30,130000,모기지론,6.0,부채통합,10000,8.49,10,0
train_10593,22,60000,모기지론,6.0,개인사업,10000,8.9,4,0
train_10594,30,49000,임대,14.0,의료,1800,11.71,5,0
train_10595,29,45200,모기지론,7.0,의료,6000,16.49,10,1
train_10596,37,65000,임대,7.0,주택개선,12000,13.98,12,0
train_10597,29,56000,임대,7.0,부채통합,3500,10.37,7,0
train_10598,23,95000,모기지론,6.0,교육,20000,14.17,4,0
train_10599,23,60000,임대,3.0,교육,8000,10.25,3,0
train_10600,26,32000,임대,7.0,부채통합,6375,10.74,2,0
train_10601,27,40000,임대,3.0,교육,5000,7.29,5,0
train_10602,31,50000,임대,15.0,개인사업,2000,5.42,8,1
train_10603,22,27000,소유,0.0,의료,7750,10.37,3,0
train_10604,38,22000,임대,2.0,부채통합,2350,14.17,16,0
train_10605,33,37000,모기지론,2.0,개인사업,13000,10.36,7,0
train_10606,26,73000,모기지론,3.0,주택개선,14400,13.8,3,1
train_10607,23,85500,임대,1.0,교육,17000,13.11,2,0
train_10608,33,75000,소유,5.0,주택개선,17000,6.54,5,0
train_10609,22,60000,임대,5.0,투자,3500,5.42,2,0
train_10610,25,56544,임대,3.0,교육,23000,,2,1
train_10611,24,55000,모기지론,2.0,투자,6000,8.0,2,0
train_10612,36,45600,임대,8.0,개인사업,8775,12.36,17,0
train_10613,27,38300,모기지론,2.0,개인사업,6000,10.99,10,1
train_10614,28,82500,임대,4.0,투자,11000,16.35,8,0
train_10615,22,31000,임대,5.0,부채통합,21250,12.42,3,1
train_10616,25,62300,임대,9.0,의료,12000,7.9,4,0
train_10617,29,27919,임대,,투자,5000,,10,0
train_10618,33,150000,모기지론,12.0,교육,13125,,9,0
train_10619,49,50000,모기지론,4.0,부채통합,10000,9.07,15,0
train_10620,33,54000,모기지론,7.0,투자,7500,13.22,10,0
train_10621,30,42000,임대,2.0,의료,7200,10.99,6,0
train_10622,23,81000,임대,7.0,의료,18000,13.98,2,0
train_10623,27,103000,임대,2.0,투자,5000,9.32,7,0
train_10624,27,36000,임대,0.0,개인사업,7500,13.55,7,1
train_10625,30,180000,모기지론,0.0,부채통합,6000,6.62,5,0
train_10626,34,28000,소유,1.0,투자,3000,9.99,10,0
train_10627,28,69996,임대,1.0,투자,11000,13.79,8,0
train_10628,27,43680,모기지론,3.0,부채통합,7000,10.65,10,0
train_10629,31,38000,소유,1.0,개인사업,13750,15.21,5,0
train_10630,26,90000,모기지론,10.0,개인사업,13000,10.59,3,0
train_10631,34,50000,모기지론,18.0,교육,6000,7.14,8,0
train_10632,28,80000,모기지론,13.0,개인사업,21000,11.36,7,0
train_10633,25,72000,모기지론,9.0,부채통합,4800,10.65,3,0
train_10634,23,77200,모기지론,4.0,교육,22000,13.23,2,1
train_10635,36,90000,모기지론,13.0,교육,12000,6.62,13,0
train_10636,30,143500,모기지론,0.0,주택개선,20000,11.89,8,0
train_10637,30,37017,모기지론,3.0,개인사업,9000,6.54,7,0
train_10638,24,58000,모기지론,8.0,교육,8000,13.43,4,0
train_10639,40,24000,임대,2.0,의료,2800,7.88,14,0
train_10640,24,27000,임대,0.0,투자,3000,11.14,2,0
train_10641,23,60000,모기지론,7.0,교육,10750,7.88,3,0
train_10642,27,65000,임대,5.0,투자,7000,13.57,7,0
train_10643,23,35000,임대,2.0,투자,10000,7.29,4,0
train_10644,30,28000,임대,5.0,개인사업,12000,14.22,8,1
train_10645,39,85000,임대,7.0,교육,12000,10.74,13,0
train_10646,41,54000,모기지론,6.0,주택개선,5000,13.23,12,1
train_10647,29,59000,모기지론,5.0,투자,8000,16.77,8,1
train_10648,27,63000,임대,2.0,주택개선,8000,7.51,6,0
train_10649,23,65000,모기지론,5.0,교육,4000,11.49,4,0
train_10650,21,37000,소유,3.0,교육,7200,13.61,4,0
train_10651,44,120000,모기지론,6.0,주택개선,4000,,14,0
train_10652,29,70000,모기지론,6.0,부채통합,4200,10.99,9,0
train_10653,24,74000,임대,7.0,부채통합,6800,20.3,2,1
train_10654,26,38400,소유,1.0,개인사업,15500,11.99,3,0
train_10655,22,70000,임대,1.0,의료,19000,8.88,4,0
train_10656,26,50200,임대,1.0,교육,9000,7.66,3,0
train_10657,38,74237,모기지론,4.0,개인사업,18000,14.35,15,0
train_10658,23,60000,임대,7.0,교육,2750,15.23,4,0
train_10659,29,54380,임대,4.0,투자,6300,10.75,10,0
train_10660,23,30000,임대,,투자,1000,7.49,3,0
train_10661,23,87000,모기지론,7.0,교육,8000,5.99,4,0
train_10662,27,32000,임대,1.0,부채통합,5800,7.49,5,0
train_10663,23,126000,임대,0.0,개인사업,8000,13.23,3,0
train_10664,21,78000,임대,3.0,부채통합,9600,,3,0
train_10665,24,82000,모기지론,8.0,투자,5325,,3,0
train_10666,22,64000,모기지론,1.0,부채통합,6625,6.62,2,0
train_10667,28,50004,소유,4.0,교육,10000,7.49,5,0
train_10668,22,50663,임대,0.0,교육,7500,13.22,2,0
train_10669,23,55000,모기지론,6.0,부채통합,10000,15.33,2,1
train_10670,23,21600,소유,2.0,투자,6000,12.68,4,0
train_10671,32,106300,모기지론,13.0,개인사업,20000,,5,0
train_10672,26,36000,임대,1.0,개인사업,10200,12.69,4,0
train_10673,26,51000,모기지론,3.0,주택개선,10000,7.74,3,0
train_10674,25,28000,모기지론,,의료,9600,6.03,3,0
train_10675,27,32000,임대,3.0,의료,4200,8.0,10,0
train_10676,24,50496,모기지론,3.0,개인사업,3000,11.99,3,0
train_10677,26,66000,임대,10.0,투자,6000,13.49,2,1
train_10678,28,46097,모기지론,12.0,부채통합,6000,10.75,8,0
train_10679,24,60000,모기지론,2.0,의료,12000,9.99,2,0
train_10680,24,86400,모기지론,8.0,개인사업,16200,,4,0
train_10681,24,56000,모기지론,3.0,투자,2000,10.99,4,0
train_10682,35,30000,모기지론,2.0,교육,3300,5.99,6,0
train_10683,24,80400,모기지론,8.0,개인사업,10000,11.66,2,1
train_10684,22,37000,임대,3.0,개인사업,15000,10.25,4,1
train_10685,24,75000,모기지론,6.0,투자,25000,10.99,2,0
train_10686,27,89004,모기지론,4.0,개인사업,10000,7.51,9,0
train_10687,31,50000,임대,5.0,개인사업,4500,9.99,5,0
train_10688,25,135000,임대,6.0,주택개선,7200,9.91,3,0
train_10689,22,54000,임대,4.0,개인사업,8075,13.06,3,0
train_10690,33,66000,소유,16.0,주택개선,3500,,5,0
train_10691,31,45000,모기지론,6.0,부채통합,2500,7.88,8,0
train_10692,22,28800,소유,2.0,교육,10000,16.49,2,0
train_10693,21,40000,소유,5.0,의료,12000,8.9,2,0
train_10694,29,45000,소유,0.0,의료,10000,17.58,6,0
train_10695,23,69600,모기지론,7.0,부채통합,1200,6.99,3,0
train_10696,24,60000,소유,9.0,주택개선,15000,11.83,3,0
train_10697,25,66300,모기지론,9.0,의료,1700,6.76,4,1
train_10698,37,73000,임대,4.0,부채통합,11500,12.21,11,0
train_10699,28,97000,모기지론,6.0,부채통합,6000,7.49,10,0
train_10700,24,48000,소유,3.0,주택개선,2800,12.53,4,0
train_10701,30,50000,임대,4.0,주택개선,16000,16.77,5,1
train_10702,23,66000,임대,4.0,부채통합,10250,14.38,4,1
train_10703,25,70000,임대,2.0,주택개선,14000,9.99,2,0
train_10704,24,49000,모기지론,5.0,교육,2700,6.92,3,0
train_10705,33,64000,모기지론,3.0,투자,8800,7.49,5,0
train_10706,25,39996,모기지론,7.0,투자,3200,,4,0
train_10707,27,28800,임대,0.0,교육,3000,7.88,7,1
train_10708,25,55000,모기지론,9.0,의료,15000,7.88,2,0
train_10709,22,63000,임대,6.0,주택개선,4000,11.12,2,1
train_10710,30,75600,임대,0.0,개인사업,25000,9.99,8,1
train_10711,23,97000,모기지론,5.0,교육,12000,9.91,2,0
train_10712,30,12996,임대,1.0,개인사업,2000,17.19,6,1
train_10713,21,30000,임대,2.0,의료,5000,14.96,4,1
train_10714,27,40000,임대,2.0,개인사업,6000,,9,0
train_10715,26,57000,임대,0.0,주택개선,11500,7.51,3,0
train_10716,25,54000,임대,2.0,개인사업,24250,13.98,4,1
train_10717,25,80000,모기지론,6.0,투자,10000,,4,0
train_10718,24,35000,임대,1.0,부채통합,10000,,4,0
train_10719,24,86250,임대,1.0,주택개선,9000,12.69,2,0
train_10720,21,15874,임대,,교육,1500,,3,0
train_10721,22,54000,임대,2.0,부채통합,12000,10.99,2,0
train_10722,28,72000,모기지론,12.0,개인사업,16000,15.95,5,0
train_10723,25,93500,모기지론,1.0,주택개선,14000,12.23,4,0
train_10724,24,48720,임대,,교육,10000,13.85,3,0
train_10725,23,24000,임대,4.0,부채통합,5000,10.62,4,0
train_10726,23,75000,임대,4.0,의료,15000,,3,0
train_10727,29,55500,임대,13.0,부채통합,12000,7.88,8,0
train_10728,25,27600,임대,,투자,3500,10.99,4,0
train_10729,21,45000,임대,3.0,투자,6500,10.74,2,0
train_10730,23,96000,임대,7.0,교육,10000,10.65,3,0
train_10731,23,57738,모기지론,7.0,교육,7000,7.14,4,0
train_10732,32,40000,임대,3.0,부채통합,8000,9.62,9,0
train_10733,25,120000,임대,1.0,투자,12000,,4,0
train_10734,24,130000,모기지론,8.0,주택개선,15000,7.88,4,0
train_10735,23,95000,소유,2.0,교육,10900,7.74,4,0
train_10736,21,15000,소유,0.0,주택개선,6200,7.9,2,1
train_10737,22,29376,임대,1.0,교육,2800,7.43,4,0
train_10738,21,12000,임대,,주택개선,4000,10.99,3,1
train_10739,29,188000,임대,0.0,주택개선,25000,12.18,5,1
train_10740,23,43200,임대,7.0,의료,5000,12.87,3,0
train_10741,27,34928,임대,1.0,주택개선,11500,16.0,5,1
train_10742,25,70000,임대,3.0,의료,5600,7.9,4,0
train_10743,29,52000,모기지론,6.0,의료,7800,10.36,9,0
train_10744,33,59450,모기지론,1.0,개인사업,3000,10.38,5,0
train_10745,27,45000,소유,5.0,교육,15250,13.98,10,0
train_10746,30,67000,모기지론,6.0,주택개선,10000,6.99,6,0
train_10747,25,53004,모기지론,3.0,투자,4800,5.42,2,0
train_10748,22,70000,임대,3.0,교육,22000,11.36,4,1
train_10749,24,63000,임대,2.0,교육,5000,9.32,4,0
train_10750,41,37000,모기지론,3.0,교육,6000,12.99,11,0
train_10751,35,53000,임대,2.0,주택개선,4200,11.71,6,0
train_10752,38,17108,모기지론,7.0,교육,4375,7.51,17,1
train_10753,25,30996,임대,9.0,투자,4500,6.92,3,0
train_10754,32,80000,모기지론,15.0,투자,12000,5.99,8,0
train_10755,24,141000,모기지론,2.0,교육,12000,12.53,4,0
train_10756,37,21000,임대,19.0,개인사업,5000,15.21,11,0
train_10757,37,60000,소유,15.0,주택개선,5000,9.32,12,0
train_10758,25,53000,모기지론,4.0,교육,6000,6.62,2,0
train_10759,26,70000,모기지론,6.0,주택개선,4000,8.49,2,0
train_10760,28,115000,임대,0.0,투자,2850,6.54,9,0
train_10761,27,31850,모기지론,8.0,투자,14125,10.65,8,0
train_10762,27,51996,임대,7.0,주택개선,7600,14.17,8,0
train_10763,26,72000,모기지론,3.0,의료,5000,8.49,3,0
train_10764,23,75576,임대,7.0,교육,18000,9.88,3,0
train_10765,43,125000,임대,4.0,교육,3250,7.49,16,0
train_10766,21,120000,모기지론,5.0,투자,15000,10.25,2,0
train_10767,29,44400,모기지론,,개인사업,5000,,7,0
train_10768,23,29000,임대,7.0,개인사업,6000,13.61,4,0
train_10769,22,60000,임대,3.0,부채통합,14000,13.48,3,0
train_10770,27,78500,임대,6.0,교육,8000,8.59,8,0
train_10771,34,53000,모기지론,7.0,부채통합,3100,7.9,6,0
train_10772,25,38400,임대,5.0,부채통합,2200,12.69,3,0
train_10773,31,43000,임대,1.0,의료,5000,9.99,10,0
train_10774,25,33000,소유,7.0,투자,8000,10.38,2,0
train_10775,26,68000,임대,4.0,교육,10700,12.42,4,0
train_10776,24,95000,모기지론,2.0,교육,5000,7.88,3,0
train_10777,26,75000,임대,5.0,개인사업,20000,6.91,2,0
train_10778,24,36000,소유,0.0,투자,4000,13.06,3,0
train_10779,24,55000,임대,2.0,투자,20000,18.64,2,1
train_10780,24,24000,소유,4.0,투자,6400,8.88,4,0
train_10781,27,42000,모기지론,0.0,의료,4200,6.76,9,0
train_10782,24,47230,임대,8.0,투자,10950,6.91,2,0
train_10783,28,43200,소유,5.0,개인사업,12250,9.99,6,0
train_10784,27,50000,모기지론,6.0,개인사업,12000,11.71,10,0
train_10785,35,73000,임대,9.0,투자,14000,14.59,8,0
train_10786,27,36000,모기지론,6.0,주택개선,13500,10.0,7,0
train_10787,21,52700,모기지론,4.0,의료,26400,16.49,3,1
train_10788,26,120640,임대,0.0,교육,9600,14.22,4,0
train_10789,23,42000,모기지론,7.0,교육,10500,7.66,2,1
train_10790,23,30000,임대,1.0,교육,8400,,3,1
train_10791,24,43300,모기지론,2.0,교육,24000,10.62,2,0
train_10792,27,84000,모기지론,5.0,개인사업,20000,12.29,8,1
train_10793,23,70000,임대,1.0,의료,17000,8.88,4,0
train_10794,24,69000,임대,3.0,투자,14000,12.61,2,0
train_10795,31,46000,임대,6.0,의료,9600,14.46,5,1
train_10796,25,62000,모기지론,5.0,부채통합,10000,7.88,3,0
train_10797,26,25000,임대,2.0,의료,5000,12.69,3,0
train_10798,23,39000,모기지론,8.0,교육,10000,7.51,2,0
train_10799,39,70000,임대,3.0,개인사업,18000,11.14,14,0
train_10800,21,12720,임대,1.0,교육,7500,7.05,4,1
train_10801,25,32004,임대,3.0,의료,12000,14.96,3,1
train_10802,32,83000,임대,6.0,개인사업,20000,14.38,10,0
train_10803,26,50400,임대,10.0,주택개선,15000,10.75,2,0
train_10804,23,60000,임대,4.0,투자,3600,7.9,2,0
train_10805,31,55000,소유,5.0,교육,15850,,7,0
train_10806,33,83200,모기지론,18.0,주택개선,13000,6.99,7,0
train_10807,23,75885,모기지론,7.0,교육,3000,11.03,4,0
train_10808,22,88000,임대,6.0,부채통합,25000,15.58,2,1
train_10809,31,62839,임대,15.0,주택개선,9000,15.33,10,0
train_10810,49,88000,임대,11.0,투자,12000,6.62,17,0
train_10811,25,49000,소유,6.0,개인사업,3000,,4,0
train_10812,28,45996,임대,0.0,의료,11000,14.74,7,1
train_10813,24,12000,임대,0.0,개인사업,4000,13.8,3,1
train_10814,30,30000,임대,11.0,의료,1000,,10,1
train_10815,28,79200,임대,6.0,의료,10000,7.66,10,0
train_10816,25,24000,임대,9.0,개인사업,9600,11.71,4,1
train_10817,24,56000,임대,8.0,개인사업,5000,14.27,4,0
train_10818,29,105000,모기지론,13.0,부채통합,17000,10.25,10,0
train_10819,23,95000,임대,4.0,교육,10000,10.99,4,0
train_10820,26,90000,임대,8.0,개인사업,8400,,2,0
train_10821,27,38000,모기지론,3.0,투자,4500,9.99,7,0
train_10822,21,35368,임대,0.0,부채통합,5100,12.99,2,0
train_10823,36,42000,임대,2.0,투자,7000,6.62,16,0
train_10824,25,50000,임대,8.0,교육,4800,15.96,2,0
train_10825,22,60000,임대,6.0,의료,3200,11.71,2,0
train_10826,23,91200,모기지론,7.0,부채통합,3000,8.88,2,0
train_10827,22,117000,모기지론,6.0,교육,11000,6.92,4,0
train_10828,22,42500,임대,7.0,교육,3200,7.49,4,0
train_10829,37,38000,임대,4.0,개인사업,6000,15.33,16,0
train_10830,42,98000,모기지론,2.0,교육,18000,11.58,11,0
train_10831,23,60000,임대,0.0,투자,8400,7.49,3,0
train_10832,22,190000,임대,3.0,교육,12600,6.92,4,0
train_10833,52,36000,임대,8.0,부채통합,11200,12.18,29,1
train_10834,35,50000,임대,4.0,개인사업,11500,12.42,8,0
train_10835,39,56004,모기지론,1.0,주택개선,6000,11.36,13,0
train_10836,26,115600,모기지론,4.0,투자,9925,7.29,4,0
train_10837,27,10400,소유,,개인사업,4750,14.72,7,1
train_10838,26,66000,모기지론,10.0,부채통합,15500,7.49,2,0
train_10839,22,44000,모기지론,5.0,부채통합,7200,7.29,3,0
train_10840,25,42000,모기지론,,부채통합,3000,9.91,4,0
train_10841,23,55200,모기지론,2.0,부채통합,2000,11.86,3,0
train_10842,28,31000,임대,3.0,개인사업,6000,15.33,9,0
train_10843,28,30000,임대,0.0,투자,9600,,7,1
train_10844,23,95000,임대,6.0,부채통합,12000,11.71,3,0
train_10845,50,69000,임대,8.0,부채통합,15000,,17,1
train_10846,26,30000,소유,0.0,개인사업,5000,10.38,4,0
train_10847,21,35000,임대,6.0,투자,10000,7.66,3,0
train_10848,27,62500,모기지론,2.0,부채통합,12000,7.66,8,0
train_10849,37,54000,모기지론,10.0,개인사업,8000,,15,0
train_10850,25,67000,임대,9.0,개인사업,5000,13.92,4,1
train_10851,26,21000,소유,4.0,투자,8000,13.79,2,0
train_10852,25,20800,임대,0.0,주택개선,2800,15.21,4,1
train_10853,23,38667,모기지론,2.0,의료,4800,11.91,4,0
train_10854,25,120000,모기지론,5.0,부채통합,9500,5.42,2,0
train_10855,36,45000,모기지론,21.0,주택개선,2000,9.88,12,0
train_10856,34,64000,모기지론,2.0,주택개선,8000,6.91,6,0
train_10857,38,44000,임대,0.0,개인사업,5000,15.65,14,1
train_10858,22,65000,모기지론,1.0,개인사업,7500,10.08,4,0
train_10859,27,44000,모기지론,0.0,교육,6000,13.23,8,1
train_10860,25,78500,임대,2.0,의료,12000,10.99,2,0
train_10861,25,80004,임대,9.0,투자,20000,14.26,2,0
train_10862,26,30000,임대,1.0,개인사업,7500,14.75,3,1
train_10863,34,60000,모기지론,18.0,교육,3000,11.99,10,1
train_10864,32,80000,임대,0.0,부채통합,5000,,6,0
train_10865,42,66500,임대,8.0,투자,6000,10.25,15,0
train_10866,24,70000,임대,0.0,의료,10000,7.29,3,0
train_10867,45,82800,임대,4.0,교육,25000,12.87,14,1
train_10868,21,32000,모기지론,4.0,개인사업,2500,11.71,3,1
train_10869,30,75000,임대,0.0,개인사업,5000,10.62,5,0
train_10870,21,30000,모기지론,0.0,개인사업,4750,9.63,2,1
train_10871,46,170000,모기지론,13.0,주택개선,7200,9.91,12,0
train_10872,26,63000,모기지론,4.0,교육,12000,15.27,2,1
train_10873,29,48000,모기지론,13.0,개인사업,20000,,9,0
train_10874,24,110000,모기지론,7.0,부채통합,12000,8.94,2,0
train_10875,28,63000,임대,1.0,교육,11200,12.99,7,0
train_10876,24,95000,모기지론,7.0,부채통합,15000,12.69,3,0
train_10877,25,76344,임대,2.0,교육,5000,9.63,3,0
train_10878,25,67675,모기지론,9.0,의료,3000,14.35,3,0
train_10879,30,85634,모기지론,4.0,개인사업,14000,7.66,8,0
train_10880,22,36396,임대,4.0,교육,10000,5.42,3,0
train_10881,25,42000,모기지론,3.0,주택개선,10000,5.42,2,0
train_10882,26,36903,임대,3.0,부채통합,8000,12.21,2,0
train_10883,28,58000,모기지론,8.0,투자,9600,7.49,7,0
train_10884,24,64000,모기지론,8.0,투자,1200,10.74,4,0
train_10885,35,85000,임대,0.0,주택개선,5000,9.07,6,0
train_10886,21,48000,임대,1.0,부채통합,10000,5.79,2,0
train_10887,24,7000,임대,2.0,의료,1000,,2,0
train_10888,24,70000,임대,4.0,투자,14400,12.68,4,0
train_10889,24,38244,임대,6.0,개인사업,10000,7.88,3,0
train_10890,30,40750,임대,2.0,부채통합,3000,15.28,10,1
train_10891,26,48000,임대,10.0,의료,4200,6.92,3,0
train_10892,28,113300,모기지론,12.0,투자,18000,12.99,6,0
train_10893,24,50000,모기지론,3.0,투자,15000,8.9,2,0
train_10894,24,135000,모기지론,3.0,투자,21000,10.38,4,0
train_10895,54,107000,임대,27.0,투자,10000,9.91,20,0
train_10896,23,72000,모기지론,5.0,의료,16000,7.4,3,0
train_10897,33,108000,임대,11.0,투자,3000,11.36,5,0
train_10898,32,75000,모기지론,2.0,교육,2000,15.65,10,0
train_10899,22,72000,임대,1.0,의료,5000,11.49,3,0
train_10900,23,110000,임대,6.0,교육,3000,14.22,3,0
train_10901,35,24996,임대,2.0,부채통합,6200,,5,0
train_10902,21,18492,임대,0.0,교육,5000,12.92,3,1
train_10903,34,102000,모기지론,0.0,주택개선,7200,13.49,5,1
train_10904,23,63402,임대,3.0,부채통합,6000,13.22,4,0
train_10905,33,68000,모기지론,8.0,개인사업,3500,11.99,10,0
train_10906,29,12480,임대,,교육,1000,8.9,9,0
train_10907,23,66200,임대,5.0,개인사업,8500,,2,0
train_10908,27,60000,임대,11.0,투자,20000,10.51,7,1
train_10909,23,57800,임대,2.0,의료,6000,10.99,4,1
train_10910,29,68872,임대,2.0,개인사업,25000,15.95,10,1
train_10911,31,61104,모기지론,3.0,주택개선,15000,9.25,10,0
train_10912,33,84000,임대,2.0,투자,15000,16.7,9,1
train_10913,23,62500,모기지론,4.0,부채통합,23525,7.9,3,0
train_10914,30,300000,모기지론,14.0,의료,20000,11.58,9,0
train_10915,25,55000,임대,2.0,투자,10800,13.57,2,0
train_10916,25,33000,임대,1.0,투자,7100,14.65,4,1
train_10917,36,45000,소유,4.0,부채통합,8000,14.74,13,0
train_10918,33,53004,임대,0.0,교육,20000,13.04,9,1
train_10919,25,74000,임대,2.0,투자,12000,7.88,3,0
train_10920,29,60000,임대,1.0,주택개선,9600,11.66,6,0
train_10921,38,48300,임대,3.0,의료,14000,13.22,14,0
train_10922,26,45600,임대,0.0,의료,7000,9.99,3,0
train_10923,22,65000,소유,6.0,투자,7000,11.49,4,0
train_10924,23,56000,임대,4.0,개인사업,6200,8.49,2,0
train_10925,24,37500,임대,0.0,개인사업,4500,5.42,4,0
train_10926,22,44000,임대,5.0,교육,10000,15.95,4,0
train_10927,31,106000,모기지론,3.0,의료,6000,10.99,7,0
train_10928,30,11440,소유,3.0,의료,1750,12.73,5,0
train_10929,32,90301,모기지론,2.0,투자,15000,13.47,6,0
train_10930,37,42000,임대,0.0,의료,12000,,14,0
train_10931,24,23000,임대,2.0,교육,5000,,4,0
train_10932,27,60000,모기지론,3.0,주택개선,10000,12.53,10,0
train_10933,46,88400,모기지론,1.0,의료,30000,18.39,16,1
train_10934,23,70522,임대,7.0,의료,9325,10.91,3,0
train_10935,22,30000,임대,3.0,교육,6200,,3,0
train_10936,47,90000,임대,1.0,투자,25000,15.65,17,1
train_10937,70,44000,모기지론,3.0,개인사업,7000,11.66,24,0
train_10938,28,65000,소유,0.0,주택개선,1450,9.76,6,0
train_10939,38,40000,임대,5.0,의료,4000,11.49,12,0
train_10940,27,85000,모기지론,11.0,개인사업,10000,7.49,8,0
train_10941,50,85000,임대,1.0,주택개선,17500,13.49,17,0
train_10942,23,96050,모기지론,0.0,의료,15000,19.13,2,1
train_10943,44,54000,임대,0.0,부채통합,10000,,11,0
train_10944,24,84200,임대,8.0,의료,24500,13.85,4,0
train_10945,28,79536,모기지론,12.0,개인사업,16425,7.9,8,0
train_10946,38,84000,모기지론,5.0,투자,15000,9.63,16,0
train_10947,27,70000,임대,3.0,교육,3000,7.68,10,0
train_10948,27,122000,임대,3.0,개인사업,15000,12.73,5,0
train_10949,23,61455,모기지론,0.0,의료,15000,16.82,3,1
train_10950,27,31200,모기지론,1.0,부채통합,7500,7.74,5,0
train_10951,22,66000,모기지론,6.0,투자,10000,11.49,4,0
train_10952,23,60000,임대,1.0,교육,4000,11.83,3,0
train_10953,28,130000,소유,10.0,교육,24000,11.83,10,0
train_10954,26,21600,임대,0.0,부채통합,5000,9.99,4,0
train_10955,26,48000,임대,5.0,투자,25000,18.43,2,1
train_10956,44,73500,소유,2.0,투자,20000,12.18,17,0
train_10957,27,27000,소유,0.0,교육,11500,20.11,9,1
train_10958,53,45000,임대,0.0,부채통합,5600,13.79,22,0
train_10959,32,61900,임대,4.0,주택개선,1500,13.23,7,0
train_10960,23,35941,모기지론,7.0,주택개선,3500,13.35,2,1
train_10961,27,56000,소유,7.0,투자,1000,14.65,8,0
train_10962,26,55000,모기지론,2.0,주택개선,8500,12.21,2,0
train_10963,27,33500,임대,0.0,의료,2100,12.21,9,0
train_10964,33,132444,임대,4.0,교육,2000,11.36,9,0
train_10965,30,50000,모기지론,2.0,교육,3975,10.99,8,0
train_10966,23,70000,모기지론,4.0,교육,8400,8.0,3,0
train_10967,26,100000,소유,10.0,의료,10000,10.59,2,0
train_10968,30,200000,모기지론,0.0,주택개선,10000,8.59,7,0
train_10969,40,83000,임대,3.0,주택개선,23000,12.36,11,1
train_10970,25,45000,임대,2.0,교육,11250,9.38,4,0
train_10971,23,52000,임대,2.0,개인사업,3625,10.59,2,1
train_10972,34,48000,임대,4.0,부채통합,10800,10.99,7,0
train_10973,21,4080,임대,0.0,교육,1400,11.86,4,1
