,ID,A112000,A144000,A202000,A373000,내점일수,구매주기,주말방문비율,주구매요일,주구매시간대,일별평균구매건수,거래개월수,방문지점수,주구매지점,브랜드코드_nunique,중분류_nunique,주구매_중분류,대분류_nunique,주구매_대분류,가정용품구매비율,아동용품구매비율,공산품_생식품_구매비율,총구매액,구매건수,평균구매액,최대구매액,환불금액,환불건수,구매금액표준편차,구매금액왜도,구매금액첨도,최다브랜드코드,최다브랜드금액
9346,train_9346,0.0,1115000.0,0.0,129300.0,12,24,0.14285714285714285,4,16,1.1666666666666667,8,2,A144000,13,11,수입종합화장품,7,잡화파트,0.07142857142857142,0.14285714285714285,0.14285714285714285,1244300,14,88878.57142857143,675000,0,0,174675.62983811065,3.3509721250518396,11.711441898289518,5205,675000
9347,train_9347,0.0,0.0,-171000.0,40000.0,5,17,0.0,4,14,2.0,2,2,A202000,6,5,타운,4,여성정장,0.0,0.0,0.0,431000,10,71833.33333333333,147000,-562000,4,43379.33455767466,-0.21962903634831993,-1.8123150660281837,5486,78000
9348,train_9348,1055829.0,17400.0,0.0,0.0,32,10,0.22972972972972974,2,14,2.3125,11,2,A112000,36,32,패션란제리,10,영플라자,0.08108108108108109,0.5405405405405406,0.16216216216216217,1511229,74,23612.953125,175000,-438000,10,31889.65482022851,-0.03539972914926425,9.177538400971233,5221,148000
9349,train_9349,824993.0,70087.0,0.0,0.0,7,46,0.0,1,16,2.5714285714285716,5,2,A112000,11,13,수입종합화장품,10,패션잡화,0.05555555555555555,0.1111111111111111,0.2777777777777778,1325080,18,82817.5,280000,-430000,2,89388.41882257455,-0.5702129927579369,1.931408117936293,5547,266000
9350,train_9350,356000.0,1004100.0,0.0,0.0,7,31,0.21428571428571427,0,16,2.0,5,2,A112000,12,10,싸롱화,7,패션잡화,0.0,0.07142857142857142,0.14285714285714285,1360100,14,97150.0,390600,0,0,120122.66006686025,1.965159816143412,2.8553792361933583,5929,390600
9351,train_9351,0.0,0.0,6984397.0,0.0,59,6,0.1774193548387097,2,12,2.1016949152542375,12,1,A202000,66,40,수입종합화장품,10,가정용품,0.33064516129032256,0.28225806451612906,0.12903225806451613,8067497,124,69547.38793103448,520000,-1083100,8,88380.98096160259,0.8197591736997737,8.206594494505007,6108,1000000
9352,train_9352,0.0,0.0,1318000.0,0.0,12,24,0.15,4,16,1.6666666666666667,9,1,A202000,14,9,수입종합화장품,6,잡화,0.0,0.4,0.0,1714000,20,90210.52631578948,396000,-396000,1,83992.44605410683,-1.4192210784875827,8.601226399416937,5173,439000
9353,train_9353,0.0,287448.0,0.0,194882.0,7,18,0.36363636363636365,6,11,1.5714285714285714,4,2,A373000,5,11,곡물,6,공산품,0.0,0.2727272727272727,0.5454545454545454,482330,11,43848.181818181816,120000,0,0,31501.67775156803,1.5792968512165177,2.5904614242261923,5100,167830
9354,train_9354,642800.0,531800.0,0.0,0.0,10,29,0.0,4,17,1.8,6,2,A112000,13,11,영캐주얼,5,영플라자,0.0,0.5555555555555556,0.0,1385600,18,86600.0,196800,-211000,2,56834.402726986875,-0.8469808463376989,1.8381795496593707,5477,304800
9355,train_9355,0.0,7945228.0,0.0,0.0,27,11,0.2777777777777778,4,14,2.0,11,1,A144000,24,17,수입종합화장품,6,잡화파트,0.0,0.3333333333333333,0.018518518518518517,9711428,54,186758.23076923078,1230000,-1766200,2,251815.60756427574,-0.2714985143676742,7.948234052989683,5352,1483200
9356,train_9356,877800.0,0.0,0.0,383000.0,4,33,0.0,4,12,2.25,4,2,A373000,8,6,수입종합화장품,5,명품잡화,0.0,0.3333333333333333,0.0,1260800,9,140088.88888888888,368000,0,0,128515.83992298813,1.0620551971727128,-0.33859418662974683,5529,368000
9357,train_9357,0.0,17337846.0,0.0,7900.0,89,3,0.18090452261306533,3,12,2.235955056179775,12,2,A144000,76,58,용기보증,9,케주얼_구두_아동,0.12060301507537688,0.24623115577889448,0.2964824120603015,23403746,199,132224.5536723164,2500000,-6058000,22,307096.12303197716,2.142985522887913,25.919825882257996,5100,2987146
9358,train_9358,0.0,319000.0,0.0,0.0,7,6,0.2857142857142857,4,19,1.0,3,1,A144000,4,4,과자류,3,공산품파트,0.0,0.42857142857142855,0.42857142857142855,319000,7,45571.42857142857,143000,0,0,50672.501230473914,1.481337524147332,1.5289913363723127,5532,227000
9359,train_9359,579700.0,0.0,0.0,0.0,7,33,0.1,0,19,1.4285714285714286,6,1,A112000,7,6,수입종합화장품,3,패션잡화,0.0,0.4,0.0,604000,10,67111.11111111111,340000,-24300,1,104873.05951058694,2.7451440681950507,8.035858922440045,5108,340000
9360,train_9360,0.0,0.0,2334660.0,0.0,15,22,0.1724137931034483,4,16,1.9333333333333333,10,1,A202000,17,15,진캐쥬얼,8,영라이브,0.0,0.5862068965517241,0.06896551724137931,3182700,29,127308.0,570000,-848040,4,127838.369566157,-0.729110844780169,6.29787074218264,5912,440000
9361,train_9361,0.0,0.0,2943195.0,0.0,22,14,0.05,3,12,1.8181818181818181,12,1,A202000,28,27,수입종합화장품,9,잡화,0.075,0.125,0.15,2943195,40,73579.875,393000,0,0,76316.582244264,2.697337433003763,8.188623232801163,5317,393000
9362,train_9362,0.0,5587084.0,0.0,0.0,73,4,0.2882882882882883,5,18,1.5205479452054795,12,1,A144000,37,27,용기보증,7,케주얼_구두_아동,0.009009009009009009,0.36036036036036034,0.42342342342342343,6875084,111,69445.29292929293,430000,-1288000,12,73320.44206340071,0.2770334717342223,6.28598571158334,5100,1794354
9363,train_9363,461320.0,0.0,0.0,0.0,6,37,0.1111111111111111,0,12,1.5,5,1,A112000,7,7,스포츠단품,4,스포츠캐쥬얼,0.0,0.0,0.1111111111111111,495320,9,61915.0,194000,-34000,1,60626.76990052685,1.4050883903095504,2.6202698407714564,5974,194000
9364,train_9364,0.0,0.0,0.0,159000.0,1,0,0.0,4,13,2.0,1,1,A373000,2,1,수입종합화장품,1,명품잡화,0.0,0.0,0.0,159000,2,79500.0,113000,0,0,47376.15433949869,,,5111,113000
9365,train_9365,0.0,0.0,0.0,2266300.0,20,17,0.08571428571428572,0,12,1.75,9,1,A373000,23,15,아동복,8,아동_스포츠,0.02857142857142857,0.34285714285714286,0.08571428571428572,2447100,35,76471.875,270000,-180800,3,51306.833062971375,0.5490054386502723,3.1724611389290267,5935,270000
9366,train_9366,0.0,479000.0,0.0,0.0,2,100,0.6666666666666666,5,14,1.5,2,1,A144000,3,3,DC캐주얼,3,남성정장스포츠,0.0,0.3333333333333333,0.0,479000,3,159666.66666666666,305000,0,0,145001.1494207316,0.02068905382076227,,5423,305000
9367,train_9367,0.0,4476113.0,3859536.0,5581324.0,50,7,0.21929824561403508,3,15,2.28,12,3,A373000,50,43,수입종합화장품,17,가정용품,0.20175438596491227,0.18421052631578946,0.2894736842105263,14583173,114,136291.33644859813,1663200,-666200,7,261864.55529885457,3.7995560870257132,15.99980444832185,5240,3561000
9368,train_9368,0.0,0.0,1434500.0,0.0,15,15,0.3225806451612903,2,17,2.066666666666667,6,1,A202000,16,12,수영복,5,스포츠캐쥬얼,0.0,0.3225806451612903,0.0,2421000,31,105260.86956521739,331800,-986500,8,79452.09385152353,-0.364851244498467,0.6584739072762118,5316,331800
9369,train_9369,95670.0,0.0,0.0,0.0,3,42,0.3333333333333333,1,11,1.0,3,1,A112000,2,2,향수,2,패션잡화,0.0,0.0,0.3333333333333333,95670,3,31890.0,37000,0,0,8850.779626676964,-1.7320508075688774,,5212,74000
9370,train_9370,0.0,0.0,1282200.0,0.0,11,25,0.0625,3,16,1.4545454545454546,7,1,A202000,11,10,란제리,7,잡화,0.0,0.1875,0.0625,1282200,16,80137.5,270000,0,0,73226.66067310002,1.600222932513564,1.9631210994393111,5145,351100
9371,train_9371,0.0,255650.0,0.0,0.0,1,0,0.0,4,17,4.0,1,1,A144000,4,3,진케주얼,2,케주얼_구두_아동,0.0,0.75,0.0,255650,4,63912.5,111000,0,0,37133.68585260558,0.6553455788757354,-1.7254913453230287,5111,111000
9372,train_9372,0.0,49000.0,544000.0,34500.0,5,61,0.2,1,18,1.0,4,3,A202000,5,5,란제리,5,남성의류,0.0,0.2,0.0,627500,5,125500.0,330000,0,0,131154.48905775204,1.2305752131794587,0.24207436276606842,5173,330000
9373,train_9373,0.0,4034020.0,0.0,0.0,8,24,0.14285714285714285,1,15,1.75,5,1,A144000,10,10,수입종합화장품,5,잡화파트,0.07142857142857142,0.14285714285714285,0.07142857142857142,4149020,14,319155.3846153846,890000,-115000,1,267531.6763991193,0.9374721389790347,0.3869511582061129,5669,890000
9374,train_9374,0.0,89000.0,0.0,3057108.0,28,12,0.11764705882352941,2,15,1.8214285714285714,12,2,A373000,36,24,진캐쥬얼,10,명품잡화,0.058823529411764705,0.11764705882352941,0.11764705882352941,3563108,51,74231.41666666667,280000,-417000,3,59339.38112207064,-0.14772274879648453,2.9252537291988383,5108,280000
9375,train_9375,0.0,0.0,0.0,1439400.0,7,38,0.0,4,15,1.8571428571428572,6,1,A373000,9,8,수입종합화장품,3,명품잡화,0.0,0.0,0.0,1537400,13,128116.66666666667,466000,-98000,1,127888.65777651584,1.4489910745865147,3.312301072175696,5481,466000
9376,train_9376,0.0,6038782.0,0.0,-134000.0,14,24,0.09090909090909091,4,18,2.357142857142857,7,2,A144000,18,15,수입부띠끄,7,로얄부띠끄,0.0,0.18181818181818182,0.030303030303030304,6637782,33,214122.0,1450000,-733000,2,276148.91488229076,1.9445704231924132,9.504750313786422,5474,1450000
9377,train_9377,0.0,0.0,0.0,173000.0,1,0,0.0,3,17,4.0,1,1,A373000,2,1,수입종합화장품,1,명품잡화,0.0,0.0,0.0,287000,4,95666.66666666667,114000,-114000,1,31754.26480542942,-1.6812996784820649,2.7153409831018536,5173,114000
9378,train_9378,659000.0,833100.0,0.0,0.0,11,12,0.4117647058823529,6,15,1.5454545454545454,5,2,A144000,15,11,수입종합화장품,7,잡화파트,0.0,0.11764705882352941,0.0,1492100,17,87770.58823529411,445000,0,0,104815.62243235669,2.7901895324530956,8.84141328355998,5343,445000
9379,train_9379,0.0,283500.0,2274112.0,0.0,14,20,0.16216216216216217,2,18,2.642857142857143,6,2,A202000,15,13,진캐쥬얼,7,영라이브,0.0,0.43243243243243246,0.13513513513513514,3709012,37,119645.54838709677,420000,-1151400,6,137770.18407837467,-0.28111527529593056,1.52590164809408,6160,476000
9380,train_9380,0.0,0.0,2973500.0,0.0,16,16,0.18421052631578946,3,14,2.375,7,1,A202000,20,18,보석,8,잡화,0.2631578947368421,0.02631578947368421,0.02631578947368421,3928100,38,135451.72413793104,1090000,-954600,9,193140.74183774763,3.5003242675747916,18.115566112307476,6165,1090000
9381,train_9381,568404.0,0.0,0.0,0.0,7,35,0.06666666666666667,4,19,2.142857142857143,5,1,A112000,8,9,상품군미지정,6,공산품,0.0,0.06666666666666667,0.4666666666666667,568404,15,37893.6,115000,0,0,35421.43802195017,0.9965110785467304,-0.04933815422253396,5128,205000
9382,train_9382,0.0,0.0,966730.0,0.0,19,17,0.06666666666666667,3,17,1.5789473684210527,10,1,A202000,15,17,아동복,7,생식품,0.03333333333333333,0.3333333333333333,0.36666666666666664,1196730,30,42740.357142857145,175000,-230000,2,40138.450558973156,-0.751887200064843,6.78279710847751,5100,334930
9383,train_9383,896320.0,599400.0,0.0,0.0,22,16,0.23529411764705882,3,15,1.5454545454545454,8,2,A112000,20,17,영캐주얼,6,영플라자,0.0,0.6176470588235294,0.17647058823529413,1838620,34,63400.68965517241,328000,-342900,5,60518.44004286359,1.2338272683518263,6.0526667713250895,5956,328000
9384,train_9384,0.0,569000.0,0.0,0.0,1,0,0.0,3,14,6.0,1,1,A144000,4,4,골프웨어,3,남성정장스포츠,0.0,0.16666666666666666,0.0,691000,6,138200.0,320000,-122000,1,108375.27393275645,0.09974283917291367,1.6062432679416938,5516,320000
9385,train_9385,3009533.0,0.0,0.0,37000.0,17,19,0.08,4,11,2.9411764705882355,9,2,A112000,32,25,영캐주얼,12,영플라자,0.08,0.36,0.16,3584533,50,74677.77083333333,328000,-538000,2,78336.40598473955,-0.5991936674711061,4.741557039737551,5596,342000
9386,train_9386,0.0,43000.0,0.0,361000.0,6,40,0.14285714285714285,0,17,1.1666666666666667,4,2,A373000,6,6,진캐쥬얼,4,골프_유니캐쥬얼,0.0,0.14285714285714285,0.0,569000,7,94833.33333333333,165000,-165000,1,55618.04263606071,-1.5064543596162188,3.044199753354299,5204,160000
9387,train_9387,19200.0,0.0,0.0,3018330.0,30,11,0.22807017543859648,4,16,1.9,11,2,A373000,17,20,용기보증,9,공산품,0.03508771929824561,0.017543859649122806,0.6491228070175439,3066530,57,54759.46428571428,525000,-29000,1,77301.89309829687,4.357649382203494,24.67700975860751,5100,886530
9388,train_9388,0.0,0.0,114000.0,0.0,1,0,0.0,2,16,1.0,1,1,A202000,1,1,수입종합화장품,1,잡화,0.0,0.0,0.0,114000,1,114000.0,114000,0,0,,,,5149,114000
9389,train_9389,0.0,0.0,0.0,3196600.0,10,32,0.12,2,11,2.5,4,1,A373000,18,15,골프(국내),7,골프_유니캐쥬얼,0.2,0.12,0.04,3260600,25,135858.33333333334,620000,-64000,1,141750.36819725714,1.8611815114988663,4.551111048007275,6103,620000
9390,train_9390,0.0,0.0,2560762.0,0.0,10,29,0.35714285714285715,6,12,1.4,8,1,A202000,7,11,수입종합화장품,5,생식품,0.0,0.0,0.5,2560762,14,182911.57142857142,1040000,0,0,320799.78126424405,1.9743900442997075,3.1528546300811175,5436,1665000
9391,train_9391,0.0,4720127.0,0.0,1457000.0,20,15,0.1111111111111111,4,19,2.7,7,2,A144000,27,19,하이캐쥬얼,9,여성의류파트,0.0,0.16666666666666666,0.14814814814814814,8932127,54,194176.6739130435,835000,-2755000,8,201876.64699338382,-0.03346914580067208,0.6902540644477373,5559,945400
9392,train_9392,0.0,8444922.0,0.0,55500.0,27,12,0.3018867924528302,2,11,1.962962962962963,8,2,A144000,29,25,수입종합화장품,8,케주얼_구두_아동,0.1320754716981132,0.24528301886792453,0.16981132075471697,11899422,53,264431.6,2066400,-3399000,8,434606.34351326793,1.2142664429648289,5.96846947335041,5485,3730400
9393,train_9393,7409400.0,0.0,0.0,0.0,38,9,0.14864864864864866,4,17,1.9473684210526316,12,1,A112000,39,19,수입종합화장품,6,패션잡화,0.04054054054054054,0.44594594594594594,0.0,7815400,74,110076.05633802817,368000,-406000,3,83975.09233574431,0.3518919669992608,1.575716864073264,5173,1183000
9394,train_9394,530400.0,0.0,0.0,0.0,4,25,0.0,1,17,2.75,3,1,A112000,7,7,유니섹스캐주얼,3,영플라자,0.0,0.6363636363636364,0.0,568200,11,56820.0,208600,-37800,1,61417.07688691586,1.6009833629834953,3.390537436599706,5437,306600
9395,train_9395,0.0,0.0,589350.0,3161500.0,7,18,0.0,0,19,1.5714285714285714,6,2,A373000,7,7,가전특정,6,가정용품,0.36363636363636365,0.18181818181818182,0.0,5601350,11,622372.2222222222,1416000,-1850500,2,482923.34737973113,-0.8781479352291762,1.494517697270414,5179,1200000
9396,train_9396,154700.0,0.0,0.0,516000.0,7,35,0.5882352941176471,5,16,2.4285714285714284,6,2,A373000,12,8,상품군미지정,6,명품잡화,0.0,0.29411764705882354,0.11764705882352941,694600,17,43412.5,79200,-23900,1,24566.58638611939,-0.4692854523462002,-0.32188320522994207,5217,185000
9397,train_9397,0.0,0.0,4402260.0,214000.0,11,31,0.05555555555555555,0,16,1.6363636363636365,6,2,A202000,17,16,란제리,8,여성정장,0.0,0.05555555555555555,0.1111111111111111,4616260,18,256458.88888888888,1876000,0,0,421616.40981136187,3.72416057527625,14.685001570911563,5351,1876000
9398,train_9398,0.0,967770.0,0.0,2402100.0,16,13,0.28205128205128205,4,13,2.4375,6,2,A144000,16,10,수입종합화장품,8,잡화파트,0.0,0.10256410256410256,0.02564102564102564,8069870,39,288209.64285714284,1004000,-4700000,11,257571.7798765164,-0.35027220250075725,0.3888627434199017,6007,1686000
9399,train_9399,0.0,0.0,0.0,349400.0,8,20,0.2727272727272727,0,14,1.375,5,1,A373000,10,9,주방용품,7,가정용품,0.36363636363636365,0.0,0.09090909090909091,509400,11,50940.0,160000,-160000,1,47711.079542503656,-1.1527358265461638,4.01575284614199,5111,108000
9400,train_9400,0.0,468600.0,0.0,619871.0,6,42,0.0,0,17,2.6666666666666665,4,2,A373000,10,12,캐릭터,8,공산품,0.0625,0.25,0.375,1236471,16,82431.4,376000,-148000,1,108188.75534770568,1.1450355852412029,2.5080963540351613,5733,376000
9401,train_9401,0.0,0.0,0.0,49000.0,1,0,0.0,4,16,1.0,1,1,A373000,1,1,수입종합화장품,1,명품잡화,0.0,0.0,0.0,49000,1,49000.0,49000,0,0,,,,5173,49000
9402,train_9402,1198000.0,0.0,0.0,0.0,11,22,0.23809523809523808,3,14,1.9090909090909092,7,1,A112000,13,9,영캐주얼,7,영플라자,0.0,0.47619047619047616,0.14285714285714285,1303000,21,68578.94736842105,346000,-105000,2,95399.68890554545,2.3170965819820695,5.444720885059951,5314,346000
9403,train_9403,0.0,0.0,130000.0,0.0,1,0,1.0,6,18,1.0,1,1,A202000,1,1,수입종합화장품,1,잡화,0.0,0.0,0.0,130000,1,130000.0,130000,0,0,,,,5168,130000
9404,train_9404,0.0,6640203.0,0.0,682800.0,45,7,0.13592233009708737,2,16,2.2888888888888888,11,2,A144000,44,33,수입종합화장품,10,잡화파트,0.1553398058252427,0.2621359223300971,0.1650485436893204,9764703,103,110962.53409090909,686000,-2441700,15,114303.70461569646,-0.6730452384828783,9.189938857486162,5240,875000
9405,train_9405,0.0,837942.0,0.0,1416420.0,19,15,0.21428571428571427,2,13,1.4736842105263157,9,2,A373000,22,18,영캐주얼,7,아동_스포츠,0.0,0.6071428571428571,0.03571428571428571,2283362,28,84568.96296296296,326200,-29000,1,68136.45939046,1.6445567972671467,4.358729290419843,5254,326200
9406,train_9406,352000.0,0.0,0.0,0.0,3,70,0.25,0,19,1.3333333333333333,3,1,A112000,4,4,색조화장품,2,영플라자,0.0,0.5,0.0,352000,4,88000.0,105000,0,0,12780.193008453876,0.6898429878782266,1.737900874635569,5809,105000
9407,train_9407,1380000.0,0.0,0.0,0.0,13,26,0.0,0,18,1.2307692307692308,8,1,A112000,10,9,싸롱화,5,패션잡화,0.0,0.3125,0.1875,1380000,16,86250.0,226000,0,0,68165.69029455606,0.5473032138230425,-0.6707801211107252,5379,484500
9408,train_9408,0.0,271000.0,0.0,3179623.0,18,16,0.058823529411764705,3,18,1.8888888888888888,10,2,A373000,20,20,아동복,10,아동_스포츠,0.029411764705882353,0.38235294117647056,0.29411764705882354,4520623,34,136988.57575757575,1070000,-1070000,1,241704.45513284276,0.07581607330418436,9.470055708234689,5700,1020000
9409,train_9409,0.0,925000.0,0.0,2008170.0,14,16,0.13043478260869565,2,12,1.6428571428571428,5,2,A373000,18,15,골프(국내),8,골프_유니캐쥬얼,0.13043478260869565,0.0,0.08695652173913043,3206170,23,152674.7619047619,525000,-273000,2,138398.99485252946,0.722028850027182,1.149299080619425,5253,525000
9410,train_9410,0.0,0.0,717450.0,0.0,7,37,0.3333333333333333,1,14,1.2857142857142858,4,1,A202000,8,5,유아복,3,아동,0.0,0.6666666666666666,0.0,717450,9,79716.66666666667,172000,0,0,45501.03020811727,1.0297569415278758,0.7378527219632689,5605,172000
9411,train_9411,0.0,0.0,1235886.0,154000.0,13,20,0.21052631578947367,2,16,1.4615384615384615,6,2,A202000,10,13,수입종합화장품,8,가정용품,0.3157894736842105,0.05263157894736842,0.3157894736842105,1485886,19,82549.22222222222,458000,-96000,1,101038.08960838689,2.7024505746194043,10.282124791110391,6671,458000
9412,train_9412,0.0,0.0,0.0,3518200.0,13,24,0.3076923076923077,4,12,1.0,8,1,A373000,11,10,수입종합화장품,3,명품잡화,0.0,0.23076923076923078,0.0,3518200,13,270630.76923076925,1625000,0,0,452100.32696407737,2.6724173355849627,7.405257581294258,5438,1625000
9413,train_9413,0.0,916679.0,0.0,57000.0,18,18,0.34782608695652173,6,12,1.2777777777777777,7,2,A144000,12,13,용기보증,7,케주얼_구두_아동,0.043478260869565216,0.34782608695652173,0.43478260869565216,973679,23,42333.86956521739,178000,0,0,39751.36822265521,2.252030219724067,5.6968623646799585,5100,261379
9414,train_9414,1106642.0,0.0,0.0,0.0,19,13,0.03333333333333333,3,16,1.5789473684210527,8,1,A112000,12,9,용기보증,6,아동문화,0.03333333333333333,0.3,0.43333333333333335,1221642,30,42125.58620689655,195000,-115000,1,43616.81453580982,0.4754587487484752,4.32624785152969,5116,390000
9415,train_9415,0.0,0.0,5286789.0,152324.0,19,18,0.17391304347826086,2,13,2.4210526315789473,10,2,A202000,20,16,진캐쥬얼,8,영라이브,0.0,0.2826086956521739,0.3695652173913043,5658713,46,128607.11363636363,1060000,-219600,2,201977.91469679517,3.1032989352434677,11.210234260189965,5100,2166513
9416,train_9416,0.0,0.0,0.0,763600.0,5,50,0.0,0,12,1.8,5,1,A373000,6,8,부띠끄행사,6,여성정장,0.1111111111111111,0.0,0.3333333333333333,763600,9,84844.44444444444,330100,0,0,100421.88333614232,2.266326713939427,5.138225055928606,6226,330100
9417,train_9417,0.0,58423923.0,640000.0,0.0,56,6,0.26436781609195403,2,12,1.5535714285714286,12,2,A144000,36,21,수입부띠끄,9,로얄부띠끄,0.04597701149425287,0.09195402298850575,0.034482758620689655,67891923,87,808237.1785714285,6970000,-8828000,3,985464.8549998418,-0.8505299668649932,19.058863968936066,6126,24922800
9418,train_9418,68000.0,0.0,0.0,793350.0,12,23,0.15,2,13,1.6666666666666667,8,2,A373000,13,10,영캐주얼,6,여성캐주얼,0.0,0.1,0.2,900350,20,47386.84210526316,198000,-39000,1,48190.478088130374,1.6661180328178753,3.9265183442564346,5995,198000
9419,train_9419,0.0,13958350.0,86000.0,2616000.0,29,11,0.3225806451612903,2,18,2.1379310344827585,11,3,A144000,31,18,수입부띠끄,8,잡화파트,0.016129032258064516,0.24193548387096775,0.0,21411050,62,411750.96153846156,3355000,-4750700,10,546662.4389025648,1.7813375363220603,9.819183312533589,6126,4107000
9420,train_9420,0.0,4052400.0,0.0,0.0,8,24,0.2631578947368421,3,13,2.375,5,1,A144000,16,14,골프웨어,6,남성정장스포츠,0.05263157894736842,0.2631578947368421,0.0,4052400,19,213284.2105263158,920000,0,0,268445.37673872814,2.06686680657534,3.6130050433860252,5912,1820000
9421,train_9421,0.0,0.0,0.0,5362876.0,121,2,0.23195876288659795,2,16,1.603305785123967,12,1,A373000,46,38,야채,10,공산품,0.03608247422680412,0.010309278350515464,0.654639175257732,6246276,194,34132.65573770492,252000,-883400,11,38039.72486578141,0.6534023674743249,5.036159581161391,5100,2295076
9422,train_9422,0.0,0.0,0.0,8762230.0,13,20,0.16666666666666666,3,12,3.230769230769231,6,1,A373000,22,17,부띠끄,9,골프_유니캐쥬얼,0.09523809523809523,0.047619047619047616,0.023809523809523808,9739830,42,243495.75,980600,-977600,2,238743.86952405816,-0.08823941645418806,3.268496043393118,5625,2720800
9423,train_9423,0.0,649500.0,0.0,165000.0,11,29,0.21428571428571427,2,13,1.2727272727272727,7,2,A144000,7,6,수입종합화장품,6,잡화파트,0.0,0.0,0.07142857142857142,1112500,14,92708.33333333333,218000,-298000,2,76917.73005601307,-1.337087018407114,3.695415805571966,5217,743000
9424,train_9424,4507040.0,0.0,0.0,0.0,26,13,0.3333333333333333,6,11,2.1923076923076925,9,1,A112000,32,25,상품군미지정,9,가정용품,0.19298245614035087,0.21052631578947367,0.07017543859649122,7096330,57,144823.0612244898,1315790,-2589290,8,195677.33730348968,-0.7405561531052939,15.292595662649457,5553,815000
9425,train_9425,27000.0,0.0,0.0,0.0,1,0,0.0,0,16,1.0,1,1,A112000,1,1,색조화장품,1,패션잡화,0.0,0.0,0.0,27000,1,27000.0,27000,0,0,,,,5171,27000
9426,train_9426,0.0,318800.0,0.0,243000.0,6,57,0.1111111111111111,4,18,1.5,5,2,A144000,5,5,수입종합화장품,4,잡화파트,0.0,0.3333333333333333,0.0,933800,9,133400.0,256000,-372000,2,75887.1091380699,-1.0820807839979685,0.8970332904272951,5287,204800
9427,train_9427,2029826.0,26000.0,15520.0,0.0,14,18,0.42424242424242425,3,12,2.357142857142857,6,3,A112000,18,19,상품군미지정,8,아동문화,0.030303030303030304,0.3939393939393939,0.3333333333333333,2159346,33,67479.5625,314000,-88000,1,62748.75550645503,1.6906468595396402,5.768846919862272,5100,509946
9428,train_9428,432800.0,0.0,0.0,0.0,4,34,0.2,1,16,1.25,3,1,A112000,5,5,셔츠,3,남성의류,0.0,0.0,0.0,432800,5,86560.0,210000,0,0,69481.24207295089,2.1625919753883878,4.71668326436237,5125,210000
9429,train_9429,7208655.0,0.0,0.0,0.0,44,7,0.1125,2,17,1.8181818181818181,12,1,A112000,37,31,상품군미지정,9,아동문화,0.0875,0.375,0.275,7793863,80,106765.24657534246,555000,-585208,7,122145.3709335475,1.7017310330550048,3.688827065357042,5240,1461000
9430,train_9430,46300.0,284000.0,0.0,0.0,4,62,0.0,3,16,1.25,3,2,A144000,5,5,란제리,4,잡화파트,0.0,0.4,0.0,330300,5,66060.0,135000,0,0,39849.94353822851,1.899363850074739,3.691032504281919,5584,135000
9431,train_9431,0.0,4638756.0,0.0,0.0,8,38,0.4666666666666667,0,16,1.875,5,1,A144000,9,10,디자이너니트,6,잡화파트,0.0,0.0,0.2,4777756,15,341268.28571428574,1363600,-139000,1,467922.6622256862,1.5441219861900686,1.089209837771846,6149,2145000
9432,train_9432,0.0,4204000.0,0.0,14064314.0,34,9,0.15492957746478872,4,16,2.088235294117647,12,2,A373000,40,34,캐릭터,17,가정용품,0.28169014084507044,0.07042253521126761,0.14084507042253522,19197054,71,282309.6176470588,3100000,-928740,3,481489.1432666397,3.745528383715545,17.96389010173678,5500,3100000
9433,train_9433,0.0,1031200.0,0.0,2726000.0,24,14,0.1388888888888889,4,16,1.5,11,2,A373000,25,20,영캐주얼,9,명품잡화,0.027777777777777776,0.3333333333333333,0.05555555555555555,4190200,36,123241.17647058824,456000,-433000,2,107664.62551113417,-0.18100890830145586,4.0434283924108625,5240,1285200
9434,train_9434,2023100.0,0.0,0.0,0.0,12,26,0.10526315789473684,4,16,1.5833333333333333,8,1,A112000,16,12,진캐주얼,5,영플라자,0.0,0.42105263157894735,0.0,2023100,19,106478.94736842105,315000,0,0,92928.21350643235,1.0063762448311466,-0.07314943806200436,5265,316000
9435,train_9435,0.0,0.0,22290.0,108600.0,4,70,0.25,3,11,1.0,3,2,A373000,4,4,건어물,3,명품잡화,0.0,0.25,0.25,130890,4,32722.5,60000,0,0,19729.470976181798,1.1801600611231142,1.1105586666568126,5266,60000
9436,train_9436,1437724.0,0.0,45000.0,0.0,29,11,0.14705882352941177,4,19,1.1724137931034482,11,2,A112000,18,19,아동,8,아동문화,0.029411764705882353,0.5294117647058824,0.29411764705882354,1552524,34,48516.375,375000,-69800,2,67310.66831503109,3.675620023350389,17.30080315754623,5110,375000
9437,train_9437,0.0,0.0,0.0,37814464.0,45,7,0.18421052631578946,1,17,2.533333333333333,11,1,A373000,48,30,아동복,9,아동_스포츠,0.07017543859649122,0.40350877192982454,0.12280701754385964,38843464,114,343747.4690265487,1454000,-1029000,1,329388.98113436246,0.7472127363932549,2.5888627199514516,5897,7034000
9438,train_9438,0.0,4344900.0,0.0,670400.0,16,22,0.14285714285714285,3,15,1.3125,10,2,A144000,16,11,국내부띠끄,7,잡화파트,0.047619047619047616,0.047619047619047616,0.0,6349300,21,334173.6842105263,1480000,-1334000,2,422232.9397146994,0.08148420000392173,2.8478164277369333,5716,2860000
